date,snow_depth_water_equivalent_mean,surface_net_solar_radiation_mean,surface_net_thermal_radiation_mean,surface_pressure_mean,temperature_2m_mean,dewpoint_temperature_2m_mean,u_component_of_wind_10m_mean,v_component_of_wind_10m_mean,volumetric_soil_water_layer_1_mean,volumetric_soil_water_layer_2_mean,volumetric_soil_water_layer_3_mean,volumetric_soil_water_layer_4_mean,snow_depth_water_equivalent_min,surface_net_solar_radiation_min,surface_net_thermal_radiation_min,surface_pressure_min,temperature_2m_min,dewpoint_temperature_2m_min,u_component_of_wind_10m_min,v_component_of_wind_10m_min,volumetric_soil_water_layer_1_min,volumetric_soil_water_layer_2_min,volumetric_soil_water_layer_3_min,volumetric_soil_water_layer_4_min,snow_depth_water_equivalent_max,surface_net_solar_radiation_max,surface_net_thermal_radiation_max,surface_pressure_max,temperature_2m_max,dewpoint_temperature_2m_max,u_component_of_wind_10m_max,v_component_of_wind_10m_max,volumetric_soil_water_layer_1_max,volumetric_soil_water_layer_2_max,volumetric_soil_water_layer_3_max,volumetric_soil_water_layer_4_max,total_precipitation_sum,potential_evaporation_sum,streamflow,eobs
2015-11-29,27.24,10.95,-11.02,91.82,1.08,-0.13,3.64,2.94,0.4,0.4,0.4,0.37,24.1,0.0,-50.66,91.67,-1.97,-4.12,2.37,2.04,0.39,0.39,0.4,0.37,29.37,54.39,8.17,92.06,3.79,3.02,4.99,3.4,0.43,0.42,0.4,0.37,7.44,0.68,1.34,9.38711109468807
2015-11-30,16.74,12.66,3.14,92.22,4.24,3.56,4.81,2.85,0.43,0.43,0.41,0.38,10.43,0.0,-7.86,92.09,3.62,2.93,4.44,2.45,0.43,0.42,0.4,0.37,23.51,68.13,10.92,92.36,4.89,4.04,5.31,3.08,0.43,0.43,0.42,0.38,10.44,0.65,5.07,5.23968708352845
2015-12-01,6.58,8.81,-2.6,92.5,4.71,4.24,3.28,1.88,0.43,0.43,0.43,0.38,4.52,-0.0,-30.69,92.23,3.93,3.79,0.82,0.93,0.42,0.43,0.42,0.38,10.0,43.55,5.84,92.7,5.1,4.89,5.39,3.16,0.43,0.43,0.43,0.38,9.54,0.41,7.05,6.26906990175122
2015-12-02,3.95,42.73,-39.99,92.55,3.6,3.08,-0.29,0.44,0.42,0.42,0.42,0.38,3.31,0.0,-72.77,92.48,0.11,-0.35,-0.7,0.07,0.41,0.42,0.42,0.38,4.51,205.8,-3.7,92.66,7.29,5.42,0.67,1.06,0.42,0.42,0.43,0.38,0.01,0.33,4.95,0.0
2015-12-03,3.02,55.25,-57.64,92.51,2.38,-2.01,-0.45,0.7,0.41,0.41,0.42,0.39,2.69,-0.0,-107.55,92.37,-0.73,-6.16,-0.72,0.14,0.41,0.41,0.42,0.38,3.31,258.03,-7.02,92.61,8.5,1.43,0.02,1.66,0.41,0.42,0.42,0.39,0.0,0.82,3.72,0.0
2015-12-04,2.44,16.87,-21.01,92.71,3.44,-0.39,1.2,1.28,0.41,0.41,0.42,0.39,2.05,0.0,-52.53,92.34,1.49,-6.7,-0.24,0.76,0.4,0.41,0.42,0.39,2.69,75.29,4.19,93.02,5.7,3.77,2.51,1.91,0.41,0.41,0.42,0.39,0.7,0.36,3.08,1.80979429459596
2015-12-05,1.76,50.71,-43.8,92.78,3.59,2.96,0.12,0.89,0.4,0.41,0.41,0.39,1.49,0.0,-93.88,92.57,0.81,0.66,-0.53,0.21,0.4,0.41,0.41,0.39,2.03,237.37,3.78,93.01,7.3,5.05,0.98,1.75,0.41,0.41,0.42,0.39,0.02,0.32,2.67,0.0
2015-12-06,1.28,47.95,-46.3,92.62,4.54,2.99,1.23,1.6,0.4,0.4,0.41,0.39,0.99,0.0,-79.57,92.46,2.09,0.28,0.16,1.04,0.4,0.4,0.41,0.39,1.49,238.99,-13.5,92.81,8.02,5.71,2.24,2.21,0.4,0.41,0.41,0.39,0.02,0.44,2.27,0.0
2015-12-07,0.87,52.14,-49.87,92.87,5.12,2.95,-0.47,0.5,0.4,0.4,0.41,0.39,0.73,0.0,-92.86,92.8,2.26,0.19,-1.29,-0.29,0.4,0.4,0.41,0.39,0.99,250.3,-16.47,92.99,9.76,5.13,0.46,1.42,0.4,0.4,0.41,0.39,0.0,0.58,1.99,0.0
2015-12-08,0.66,55.75,-58.82,92.75,3.3,0.66,0.01,0.88,0.39,0.4,0.41,0.39,0.57,0.0,-90.66,92.67,0.29,-1.29,-0.85,0.22,0.39,0.4,0.41,0.39,0.73,258.88,-37.79,92.81,7.99,3.14,0.81,1.55,0.39,0.4,0.41,0.39,0.0,0.59,1.82,6.34742404394217
2015-12-09,0.5,36.57,-25.55,93.1,2.81,2.02,0.95,-0.19,0.41,0.41,0.41,0.39,0.44,-0.0,-65.52,92.76,-0.3,-0.47,-1.1,-1.63,0.39,0.4,0.41,0.39,0.58,205.74,16.41,93.4,4.43,3.96,1.88,1.39,0.43,0.41,0.41,0.39,5.95,0.47,2.15,1.60979429161573
2015-12-10,0.42,41.29,-44.79,92.97,0.38,-1.95,-0.68,0.8,0.4,0.41,0.41,0.39,0.4,-0.0,-103.42,92.68,-1.27,-6.9,-1.25,0.01,0.4,0.4,0.41,0.39,0.44,214.66,-3.56,93.29,4.12,-0.2,0.05,1.53,0.41,0.41,0.41,0.39,0.02,0.73,1.81,0.0
2015-12-11,0.37,48.44,-55.59,92.55,1.94,-1.59,1.91,1.45,0.4,0.4,0.41,0.39,0.34,0.0,-87.01,92.45,-0.15,-6.87,0.39,1.16,0.4,0.4,0.41,0.39,0.4,247.94,-13.62,92.64,4.92,1.65,3.03,1.95,0.4,0.4,0.41,0.39,0.02,0.66,1.65,0.0
2015-12-12,0.3,43.0,-48.21,92.23,2.57,1.42,1.36,1.21,0.39,0.4,0.41,0.39,0.26,-0.0,-79.33,91.9,0.51,-0.7,-0.07,0.65,0.39,0.4,0.41,0.39,0.34,208.86,-14.59,92.44,5.57,2.82,2.48,1.66,0.4,0.4,0.41,0.39,0.05,0.53,1.5,0.0
2015-12-13,0.24,45.58,-52.81,91.85,1.55,-0.18,0.2,0.59,0.39,0.4,0.4,0.39,0.22,0.0,-89.99,91.75,-1.14,-2.07,-0.93,0.02,0.39,0.39,0.4,0.39,0.26,215.76,-23.26,91.91,5.57,1.78,0.86,1.09,0.39,0.4,0.41,0.39,0.01,0.4,1.41,0.0
2015-12-14,0.21,48.39,-51.56,91.85,0.48,-1.46,-0.61,0.77,0.39,0.39,0.4,0.39,0.19,0.0,-85.46,91.75,-2.47,-3.43,-1.01,0.04,0.39,0.39,0.4,0.39,0.22,227.48,-24.4,91.96,4.89,1.55,0.02,1.41,0.39,0.39,0.4,0.39,0.0,0.44,1.34,0.0
2015-12-15,0.18,46.65,-43.53,92.15,2.09,-0.36,0.23,1.16,0.39,0.39,0.4,0.39,0.16,0.0,-78.73,91.99,-0.69,-3.24,-0.49,0.76,0.38,0.39,0.4,0.39,0.19,228.58,-22.34,92.29,6.28,2.42,0.88,1.52,0.39,0.39,0.4,0.39,0.0,0.42,1.26,3.35567087820807
2015-12-16,0.14,11.75,3.88,92.45,4.65,3.92,1.14,1.5,0.41,0.4,0.4,0.39,0.09,0.0,-9.79,92.33,1.27,-0.48,-0.09,0.98,0.38,0.39,0.4,0.39,0.17,54.09,15.52,92.6,6.91,6.74,2.43,1.95,0.42,0.41,0.4,0.39,8.22,-0.03,1.46,4.10824694006414
2015-12-17,0.07,35.44,-32.51,92.44,6.14,5.63,0.29,1.08,0.41,0.41,0.4,0.39,0.06,0.0,-79.9,92.19,2.9,2.37,-0.53,0.86,0.4,0.41,0.4,0.39,0.09,169.25,1.89,92.61,9.73,7.8,1.73,1.44,0.41,0.41,0.4,0.39,0.04,0.13,1.69,0.0
2015-12-18,0.05,37.29,-33.37,92.25,5.62,4.17,0.6,1.2,0.4,0.4,0.4,0.39,0.04,-0.0,-58.62,92.14,2.55,1.1,-0.21,0.79,0.4,0.4,0.4,0.39,0.06,197.54,8.87,92.35,9.43,7.04,1.49,1.6,0.4,0.41,0.4,0.39,0.08,0.35,1.3,0.0
2015-12-19,0.03,51.05,-51.39,92.14,5.88,3.3,-0.36,0.85,0.39,0.4,0.4,0.4,0.03,0.0,-90.05,92.01,3.69,1.2,-0.79,0.5,0.39,0.4,0.4,0.39,0.04,249.87,-16.71,92.24,10.56,6.01,0.08,1.35,0.4,0.4,0.4,0.4,0.0,0.48,1.18,0.0
2015-12-20,0.02,46.33,-44.49,92.02,5.72,2.87,0.1,1.2,0.39,0.4,0.4,0.4,0.02,0.0,-79.88,91.87,2.36,0.93,-0.81,0.6,0.39,0.39,0.4,0.4,0.03,219.02,-20.81,92.16,11.53,5.49,1.33,1.48,0.39,0.4,0.4,0.4,0.0,0.67,1.14,0.0
2015-12-21,0.01,20.3,-31.5,92.42,5.32,3.67,2.28,1.66,0.4,0.4,0.4,0.4,0.01,0.0,-76.27,92.16,4.36,1.89,1.49,-0.32,0.39,0.39,0.4,0.4,0.02,115.14,5.97,92.67,6.52,5.9,2.88,2.29,0.43,0.41,0.4,0.4,5.85,0.59,1.24,5.77525944951859
2015-12-22,0.01,50.67,-51.77,92.64,6.29,2.4,1.6,1.73,0.4,0.4,0.4,0.4,0.01,0.0,-87.91,92.44,4.36,0.78,0.35,1.41,0.4,0.4,0.4,0.4,0.01,244.5,-1.35,92.73,9.19,4.27,2.62,1.97,0.4,0.41,0.4,0.4,0.0,1.87,1.16,0.0
2015-12-23,0.01,29.47,-35.96,92.56,6.15,3.65,1.58,1.39,0.39,0.4,0.4,0.4,0.0,0.0,-73.37,92.39,4.45,0.94,-0.86,0.34,0.39,0.4,0.4,0.4,0.01,169.6,-0.33,92.66,8.16,5.71,2.79,2.24,0.4,0.4,0.4,0.4,0.06,0.82,1.02,0.0
2015-12-24,0.0,49.66,-54.1,92.36,5.6,2.88,0.28,1.44,0.39,0.4,0.4,0.4,0.0,0.0,-91.1,92.22,2.76,1.55,-0.96,0.58,0.39,0.39,0.4,0.4,0.0,246.0,-12.93,92.53,9.44,4.96,1.88,2.15,0.39,0.4,0.4,0.4,0.0,1.15,0.98,0.0
2015-12-25,0.0,50.14,-60.23,92.76,5.87,3.34,0.98,1.52,0.39,0.39,0.4,0.4,0.0,0.0,-89.51,92.52,3.51,1.32,0.15,1.28,0.39,0.39,0.4,0.4,0.0,244.62,-37.35,92.89,9.43,4.66,1.93,1.97,0.39,0.39,0.4,0.4,0.0,0.82,1.0,0.0
2015-12-26,0.0,53.12,-62.85,92.75,4.75,1.44,0.43,1.3,0.38,0.39,0.4,0.4,0.0,0.0,-99.36,92.64,1.65,-0.54,-0.08,1.03,0.38,0.39,0.4,0.4,0.0,254.89,-45.2,92.87,9.57,4.05,0.88,1.51,0.39,0.39,0.4,0.4,0.0,0.67,0.94,0.0
2015-12-27,0.0,52.92,-62.75,92.73,4.18,-0.17,0.18,1.08,0.38,0.39,0.4,0.4,0.0,0.0,-97.33,92.59,1.76,-2.69,-0.95,0.32,0.38,0.39,0.4,0.4,0.0,257.29,-46.69,92.84,9.24,3.07,0.85,1.46,0.38,0.39,0.4,0.4,0.0,0.59,0.91,0.0
2015-12-28,0.0,55.09,-67.46,92.47,3.19,-2.19,-1.13,0.47,0.38,0.39,0.4,0.4,0.0,0.0,-104.09,92.22,1.31,-5.59,-1.54,0.06,0.38,0.38,0.4,0.4,0.0,264.05,-50.85,92.72,8.0,2.21,-0.78,0.84,0.38,0.39,0.4,0.4,0.0,0.56,0.88,0.0
2015-12-29,0.0,53.05,-45.96,92.38,3.54,-2.22,0.34,0.52,0.38,0.38,0.4,0.4,0.0,0.0,-95.42,92.15,0.02,-7.69,-1.0,-0.01,0.38,0.38,0.4,0.4,0.0,267.59,14.69,92.65,6.94,2.13,1.85,1.07,0.38,0.38,0.4,0.4,0.03,0.64,0.88,0.0
2015-12-30,0.0,54.05,-47.48,92.2,2.76,1.64,-1.16,0.37,0.38,0.38,0.4,0.4,0.0,0.0,-100.36,91.74,-0.4,-1.6,-2.19,-0.32,0.38,0.38,0.4,0.4,0.0,262.2,12.02,92.64,6.01,3.05,0.11,1.13,0.38,0.38,0.4,0.4,0.02,0.55,0.84,0.0
2015-12-31,0.0,14.77,-16.4,91.96,1.82,0.4,0.24,1.06,0.39,0.38,0.4,0.4,0.0,0.0,-40.95,91.69,-0.73,-3.04,-1.2,0.14,0.38,0.38,0.39,0.4,0.0,85.99,6.4,92.14,4.42,3.6,1.91,1.68,0.4,0.39,0.4,0.4,3.18,0.27,0.84,2.02783544431944
2016-01-01,0.0,37.63,-26.63,91.96,2.69,1.62,-0.91,0.3,0.4,0.39,0.39,0.4,0.0,-0.0,-77.22,91.39,0.77,0.19,-2.31,-0.11,0.39,0.39,0.39,0.4,0.0,201.98,4.78,92.21,5.64,2.8,0.74,0.72,0.4,0.39,0.39,0.4,1.82,0.62,0.88,2.10979429906631
2016-01-02,0.0,10.81,-7.68,91.05,1.88,1.35,-0.02,1.14,0.41,0.4,0.39,0.4,0.0,0.0,-29.7,90.93,0.08,-0.32,-1.36,0.6,0.39,0.39,0.39,0.4,0.0,55.72,2.14,91.37,3.87,2.81,1.64,1.73,0.42,0.41,0.39,0.4,7.72,0.32,0.96,6.93608239630451
2016-01-03,0.02,26.64,-17.2,90.45,1.58,0.72,0.29,1.35,0.41,0.41,0.4,0.4,0.0,0.0,-45.29,89.48,0.36,-0.65,-1.4,0.83,0.41,0.41,0.4,0.4,0.33,120.26,1.16,90.99,2.98,1.72,1.52,2.14,0.42,0.41,0.4,0.4,2.25,0.66,1.01,14.0556710376505
2016-01-04,10.07,22.0,-22.95,89.29,0.21,-0.14,1.4,1.78,0.42,0.41,0.4,0.4,1.12,0.0,-58.46,89.13,-0.88,-1.53,-1.08,1.35,0.41,0.41,0.4,0.4,12.28,114.61,1.52,89.41,1.13,1.01,3.13,2.32,0.42,0.42,0.4,0.4,17.13,0.25,1.35,8.01804126595254
2016-01-05,14.81,30.46,-35.91,89.46,-0.19,-1.16,1.26,1.78,0.41,0.41,0.4,0.4,12.29,0.0,-69.85,89.27,-2.33,-2.95,0.38,1.35,0.41,0.41,0.4,0.4,15.88,139.07,-2.66,89.69,1.92,0.12,3.4,2.64,0.42,0.41,0.4,0.4,5.58,0.41,1.5,5.27216466445904
2016-01-06,16.66,22.82,-25.98,89.79,-0.94,-1.84,0.85,1.29,0.41,0.41,0.4,0.4,15.31,0.0,-42.37,89.68,-3.51,-4.38,0.25,0.61,0.41,0.41,0.4,0.4,18.37,116.13,-6.26,89.94,1.03,-0.3,2.06,1.81,0.41,0.41,0.4,0.4,4.51,0.24,1.52,7.71958865028668
2016-01-07,20.65,14.87,-17.24,89.77,0.39,-0.38,0.89,1.46,0.41,0.41,0.4,0.4,18.47,0.0,-51.63,89.32,-1.8,-2.37,-1.48,0.69,0.4,0.41,0.4,0.4,24.46,98.27,3.07,90.18,3.12,2.46,4.7,2.77,0.43,0.42,0.4,0.4,9.29,0.24,1.54,9.29845274977631
2016-01-08,22.03,28.65,-23.49,90.34,0.72,-0.16,0.42,0.99,0.42,0.42,0.41,0.4,21.07,0.0,-70.99,90.17,-1.71,-2.41,-1.48,0.57,0.41,0.42,0.4,0.4,22.89,164.37,4.58,90.5,2.69,0.79,3.36,1.56,0.43,0.43,0.41,0.4,6.59,0.33,2.1,12.3556710123185
2016-01-09,19.7,13.78,-6.09,90.11,1.68,1.27,-0.26,1.01,0.43,0.43,0.42,0.4,17.61,0.0,-45.96,89.95,0.37,-0.05,-0.66,0.48,0.42,0.42,0.41,0.4,21.94,57.76,9.73,90.2,3.6,2.89,0.4,1.55,0.43,0.43,0.42,0.4,5.61,0.13,2.63,2.78195889498
2016-01-10,16.62,15.85,-15.38,89.73,1.9,1.09,0.93,2.16,0.43,0.43,0.42,0.4,14.85,0.0,-37.26,89.61,0.45,0.05,-0.63,1.07,0.42,0.42,0.42,0.4,17.73,73.65,2.61,89.91,3.11,1.94,2.51,2.82,0.43,0.43,0.43,0.4,11.98,0.29,2.86,20.8360826034307
2016-01-11,21.54,23.96,-17.4,89.26,1.26,0.41,1.72,2.13,0.43,0.43,0.43,0.4,15.75,0.0,-49.52,89.05,-0.51,-0.81,-1.64,0.77,0.42,0.43,0.43,0.4,25.71,139.43,1.28,89.69,3.26,1.73,4.93,3.76,0.43,0.43,0.43,0.4,20.32,0.73,4.63,22.3608232626905
2016-01-12,32.81,22.97,-18.53,89.92,-0.06,-0.74,3.72,2.1,0.42,0.42,0.43,0.41,24.18,0.0,-57.08,89.41,-0.86,-1.77,2.53,1.29,0.42,0.42,0.43,0.4,38.54,123.2,1.36,90.46,0.8,0.01,4.83,3.3,0.43,0.43,0.43,0.41,18.24,0.64,4.89,12.2133991621239
2016-01-13,45.54,17.42,-24.94,91.17,-1.81,-2.66,3.78,1.66,0.41,0.42,0.42,0.41,38.86,0.0,-69.79,90.55,-3.99,-5.02,1.15,1.05,0.41,0.41,0.42,0.41,49.36,77.16,-5.16,91.6,-0.95,-1.74,5.1,2.61,0.42,0.42,0.42,0.41,11.08,0.49,4.48,3.53608234564056
2016-01-14,49.91,32.94,-38.83,90.8,-4.54,-6.18,0.66,1.25,0.4,0.41,0.42,0.41,49.3,0.0,-76.5,90.45,-9.37,-10.47,-1.31,0.52,0.4,0.41,0.42,0.41,51.89,201.23,-11.67,91.47,-0.75,-2.02,3.2,2.22,0.41,0.41,0.42,0.41,2.68,0.37,3.88,4.34432923653087
2016-01-15,56.11,21.35,-22.81,90.82,-3.62,-5.18,4.14,1.47,0.4,0.4,0.42,0.41,51.93,0.0,-43.68,90.64,-4.52,-6.79,2.34,0.64,0.4,0.4,0.42,0.41,61.23,99.13,-4.21,91.07,-2.14,-2.79,5.61,1.98,0.4,0.41,0.42,0.41,9.54,0.86,3.54,4.10669955125965
2016-01-16,62.98,27.46,-26.93,91.57,-4.59,-5.89,2.02,-0.59,0.4,0.4,0.42,0.41,61.53,0.0,-57.96,91.12,-6.08,-7.35,0.81,-1.35,0.39,0.4,0.41,0.41,64.84,128.94,0.64,91.77,-3.09,-5.11,2.9,0.34,0.4,0.4,0.42,0.41,3.73,0.42,3.08,10.118041297245
2016-01-17,67.58,40.18,-44.96,91.73,-6.97,-8.21,1.58,-0.68,0.39,0.4,0.41,0.41,64.97,0.0,-77.31,91.56,-12.53,-13.72,-1.16,-2.38,0.39,0.4,0.41,0.41,69.17,181.34,-8.19,91.87,-5.18,-6.87,2.9,0.67,0.39,0.4,0.41,0.41,4.4,0.31,2.84,3.14587660745397
2016-01-18,69.18,42.04,-45.58,91.23,-10.5,-12.65,-1.65,0.11,0.39,0.4,0.41,0.41,69.14,0.0,-78.67,90.88,-12.96,-14.25,-2.06,-0.39,0.39,0.4,0.41,0.41,69.2,197.6,-19.09,91.74,-6.13,-10.24,-1.16,0.74,0.39,0.4,0.41,0.41,0.02,0.34,2.51,0.0
2016-01-19,69.23,27.18,-11.8,90.94,-5.95,-8.24,-0.13,0.41,0.39,0.39,0.41,0.41,69.14,0.0,-38.68,90.81,-10.53,-12.5,-1.07,-0.17,0.39,0.39,0.41,0.41,69.48,133.71,10.39,91.08,-2.51,-4.8,0.48,0.83,0.39,0.4,0.41,0.41,0.4,0.32,2.35,0.737629692721801
2016-01-20,69.61,44.46,-43.58,91.28,-5.1,-7.51,-0.14,-0.57,0.39,0.39,0.41,0.41,69.53,0.0,-94.02,91.08,-9.04,-12.97,-0.67,-0.96,0.39,0.39,0.41,0.41,69.67,206.04,-0.22,91.53,-1.88,-4.95,0.5,-0.17,0.39,0.39,0.41,0.41,0.2,0.57,2.19,0.0
2016-01-21,69.52,51.35,-55.58,91.82,-8.02,-10.66,-1.46,-0.47,0.39,0.39,0.41,0.41,69.49,0.0,-96.38,91.54,-11.91,-14.34,-1.94,-0.82,0.38,0.39,0.41,0.41,69.54,223.96,-19.39,92.08,-2.55,-6.64,-0.57,0.13,0.39,0.39,0.41,0.41,0.0,0.38,1.95,0.0
2016-01-22,69.48,50.26,-47.91,92.19,-5.9,-8.62,-0.5,0.85,0.38,0.39,0.4,0.41,69.44,0.0,-91.47,92.07,-10.39,-12.41,-1.62,0.1,0.38,0.39,0.4,0.41,69.51,233.73,-5.53,92.31,-1.04,-5.09,0.81,1.58,0.38,0.39,0.41,0.41,0.0,0.5,1.86,2.28195888752942
2016-01-23,70.16,27.76,-16.36,92.8,0.31,-0.65,1.31,0.97,0.4,0.39,0.4,0.41,68.87,0.0,-66.13,92.32,-3.07,-5.76,-1.29,-0.01,0.38,0.39,0.4,0.41,71.81,128.94,22.3,93.13,1.93,1.43,3.09,1.96,0.41,0.4,0.4,0.41,3.93,0.41,2.06,0.0
2016-01-24,68.96,22.82,-21.55,92.89,-0.69,-3.4,-0.16,0.64,0.4,0.4,0.4,0.41,68.87,0.0,-54.32,92.82,-5.94,-7.23,-1.22,-0.22,0.39,0.4,0.4,0.41,69.22,115.69,7.6,93.0,2.66,-0.97,0.99,1.26,0.4,0.4,0.4,0.41,0.46,0.44,2.04,0.0
2016-01-25,66.86,55.48,-52.98,92.6,3.2,-2.92,-0.04,0.89,0.4,0.4,0.4,0.41,64.15,0.0,-90.56,92.51,-0.55,-5.99,-0.44,0.34,0.39,0.4,0.4,0.41,68.98,243.44,-24.01,92.75,8.5,0.57,1.05,1.45,0.42,0.41,0.4,0.41,0.0,0.64,1.82,0.0
2016-01-26,61.87,54.79,-45.26,92.49,3.61,-0.38,1.1,1.54,0.41,0.41,0.4,0.41,58.43,0.0,-83.35,92.35,0.52,-4.53,-0.02,0.97,0.4,0.41,0.4,0.41,64.15,243.66,-4.08,92.6,7.4,2.66,2.02,1.9,0.43,0.42,0.4,0.41,0.0,0.72,1.9,0.0
2016-01-27,54.89,42.13,-36.13,92.12,4.53,1.84,1.77,1.74,0.42,0.42,0.41,0.41,49.54,0.0,-62.71,91.88,2.12,-0.12,0.86,1.25,0.41,0.41,0.4,0.41,58.43,185.73,-13.11,92.29,7.52,3.77,2.68,2.05,0.43,0.43,0.41,0.41,0.0,0.69,2.44,0.0
2016-01-28,43.99,20.88,-14.95,92.13,4.49,2.44,1.65,0.85,0.43,0.43,0.42,0.41,39.71,0.0,-49.66,91.85,3.1,0.46,-0.53,-0.39,0.42,0.42,0.41,0.41,49.31,98.02,12.28,92.34,5.95,4.26,3.32,1.87,0.43,0.43,0.42,0.41,4.19,0.65,4.96,9.79484804467098
2016-01-29,36.63,45.44,-30.2,92.54,2.58,1.61,1.5,0.64,0.43,0.43,0.43,0.41,33.54,0.0,-71.83,92.33,0.37,0.26,0.58,-1.08,0.42,0.42,0.42,0.41,39.56,207.27,12.51,92.68,5.08,2.28,3.0,1.67,0.43,0.43,0.43,0.41,2.66,0.56,8.19,0.0
2016-01-30,31.38,48.31,-44.32,91.74,2.78,0.78,3.58,2.48,0.42,0.42,0.43,0.41,26.68,0.0,-67.46,91.17,0.56,-1.49,1.8,1.57,0.41,0.42,0.42,0.41,33.55,212.04,2.13,92.46,5.6,2.65,5.85,4.41,0.43,0.43,0.43,0.42,11.58,1.46,7.83,31.5902062031028
2016-01-31,27.61,8.32,5.03,91.25,2.97,2.67,3.07,1.48,0.43,0.43,0.43,0.42,24.54,0.0,-2.72,91.09,0.22,0.04,0.73,0.03,0.43,0.43,0.43,0.42,30.12,45.98,12.33,91.52,6.95,6.56,5.36,2.46,0.43,0.43,0.43,0.42,36.06,0.05,14.88,17.0252508251748
2016-02-01,16.98,23.76,-6.95,92.12,6.35,5.43,4.21,1.55,0.43,0.43,0.43,0.42,11.13,0.0,-47.25,91.6,4.52,2.87,3.32,1.06,0.43,0.42,0.43,0.42,23.94,142.34,10.32,92.33,7.15,6.92,5.07,2.08,0.43,0.43,0.43,0.43,7.92,0.4,23.1,0.0
2016-02-02,7.79,44.72,-23.31,91.95,5.41,3.78,3.36,1.56,0.43,0.43,0.43,0.43,4.98,0.0,-54.59,91.73,4.44,2.98,1.97,1.09,0.42,0.42,0.43,0.43,10.86,202.37,-6.5,92.31,7.17,4.55,4.48,2.21,0.43,0.43,0.43,0.43,0.75,1.34,16.27,5.13762975828691
2016-02-03,6.43,23.42,-20.52,91.66,0.96,0.26,2.28,0.33,0.42,0.43,0.43,0.43,4.16,0.0,-72.73,91.41,-2.63,-4.19,0.65,-1.28,0.42,0.42,0.43,0.43,10.13,120.42,3.97,92.17,5.19,4.23,3.73,2.22,0.43,0.43,0.43,0.43,15.33,0.6,12.91,5.0721646614788
2016-02-04,13.86,28.35,-14.68,92.21,-1.16,-1.99,3.43,1.54,0.41,0.42,0.42,0.43,10.4,0.0,-36.95,91.98,-2.41,-3.05,2.44,0.15,0.41,0.41,0.42,0.43,21.25,141.38,6.87,92.41,0.31,-0.01,4.75,2.93,0.42,0.42,0.43,0.43,11.86,0.76,9.28,13.5639179091693
2016-02-05,19.02,39.04,-17.89,92.26,1.94,0.9,1.01,0.87,0.42,0.42,0.42,0.43,16.59,0.0,-68.73,91.93,-0.54,-0.65,-0.98,0.25,0.41,0.41,0.42,0.43,21.61,173.35,7.97,92.43,4.93,1.84,3.21,1.9,0.43,0.43,0.42,0.43,2.05,0.78,8.6,0.0
2016-02-06,14.66,63.01,-47.48,91.42,2.59,-0.49,-0.6,1.48,0.42,0.42,0.42,0.43,12.44,0.0,-89.63,90.64,-0.98,-2.7,-1.62,0.91,0.41,0.42,0.42,0.43,16.6,267.28,0.54,91.9,8.71,1.26,0.63,2.31,0.43,0.43,0.42,0.43,0.0,1.24,6.83,0.0
2016-02-07,11.96,26.57,-26.96,90.5,1.29,-0.93,0.42,1.35,0.42,0.42,0.42,0.43,11.3,0.0,-60.03,90.14,-0.04,-3.77,-1.75,0.45,0.41,0.42,0.42,0.43,12.45,103.22,-2.69,90.91,4.66,2.34,3.11,2.35,0.43,0.43,0.42,0.43,3.32,0.26,5.9,2.13608232477894
2016-02-08,10.13,40.68,-32.8,90.53,3.3,0.13,4.18,3.85,0.42,0.42,0.42,0.43,7.35,0.0,-73.04,90.24,-0.11,-3.46,1.94,2.47,0.41,0.42,0.42,0.43,11.58,173.71,3.98,90.87,7.23,3.22,6.75,5.71,0.43,0.43,0.43,0.43,12.83,2.97,6.38,14.3639179210902
2016-02-09,5.53,26.55,-21.75,89.83,3.55,2.03,3.62,3.71,0.43,0.43,0.43,0.43,4.1,0.0,-43.73,89.01,0.25,-1.08,1.39,1.78,0.42,0.42,0.43,0.43,7.22,99.7,-7.83,90.71,6.03,3.41,6.31,5.23,0.43,0.43,0.43,0.43,17.59,1.71,9.52,21.9541237665652
2016-02-10,9.28,50.28,-38.89,89.76,-1.54,-3.76,4.23,2.21,0.41,0.42,0.43,0.43,4.98,0.0,-70.74,89.34,-2.6,-4.94,2.75,1.14,0.41,0.41,0.42,0.43,11.06,213.26,-5.8,90.23,-0.22,-2.1,5.6,3.21,0.42,0.42,0.43,0.43,6.93,2.06,9.62,3.08350628825484
2016-02-11,10.98,76.61,-56.11,90.38,-1.65,-5.31,1.67,1.15,0.41,0.41,0.42,0.43,10.8,0.0,-85.95,90.25,-3.52,-6.51,0.03,0.2,0.4,0.41,0.42,0.43,11.2,320.39,-17.63,90.52,0.89,-4.05,2.74,1.82,0.41,0.41,0.42,0.43,0.26,1.74,8.25,1.00000001490116
2016-02-12,12.3,59.9,-31.61,89.7,-1.62,-4.36,-0.93,1.12,0.4,0.41,0.42,0.43,10.99,0.0,-80.13,89.14,-5.26,-6.11,-2.66,0.68,0.4,0.41,0.41,0.43,15.22,272.05,3.2,90.33,2.13,-2.5,0.67,1.71,0.41,0.41,0.42,0.43,5.58,1.47,6.95,6.89175322384863
