date,snow_depth_water_equivalent_mean,surface_net_solar_radiation_mean,surface_net_thermal_radiation_mean,surface_pressure_mean,temperature_2m_mean,dewpoint_temperature_2m_mean,u_component_of_wind_10m_mean,v_component_of_wind_10m_mean,volumetric_soil_water_layer_1_mean,volumetric_soil_water_layer_2_mean,volumetric_soil_water_layer_3_mean,volumetric_soil_water_layer_4_mean,snow_depth_water_equivalent_min,surface_net_solar_radiation_min,surface_net_thermal_radiation_min,surface_pressure_min,temperature_2m_min,dewpoint_temperature_2m_min,u_component_of_wind_10m_min,v_component_of_wind_10m_min,volumetric_soil_water_layer_1_min,volumetric_soil_water_layer_2_min,volumetric_soil_water_layer_3_min,volumetric_soil_water_layer_4_min,snow_depth_water_equivalent_max,surface_net_solar_radiation_max,surface_net_thermal_radiation_max,surface_pressure_max,temperature_2m_max,dewpoint_temperature_2m_max,u_component_of_wind_10m_max,v_component_of_wind_10m_max,volumetric_soil_water_layer_1_max,volumetric_soil_water_layer_2_max,volumetric_soil_water_layer_3_max,volumetric_soil_water_layer_4_max,total_precipitation_sum,potential_evaporation_sum,streamflow,eobs
2013-05-19,0.0,100.0,-35.02,92.6,8.71,5.5,1.34,1.04,0.4,0.4,0.41,0.41,0.0,0.0,-72.94,92.33,6.45,3.98,0.17,0.33,0.39,0.4,0.41,0.41,0.0,306.15,-5.77,92.89,11.83,6.9,2.97,2.02,0.42,0.4,0.41,0.41,4.58,2.95,2.07,6.24339226860631
2013-05-20,0.0,210.99,-49.48,92.95,8.3,4.45,2.63,1.87,0.4,0.4,0.41,0.41,0.0,0.0,-82.27,92.9,5.26,3.07,0.99,0.61,0.39,0.4,0.41,0.41,0.0,643.41,-13.88,93.05,12.03,5.17,4.72,2.86,0.41,0.4,0.41,0.41,4.78,6.6,2.04,12.9516342578799
2013-05-21,0.0,115.65,-21.89,92.89,7.61,5.22,1.71,1.72,0.42,0.41,0.41,0.41,0.0,0.0,-45.9,92.8,6.11,4.4,0.76,0.58,0.42,0.4,0.41,0.41,0.0,370.39,-6.85,93.04,9.86,6.1,2.64,2.56,0.43,0.42,0.41,0.41,9.53,3.42,4.51,33.5023144305211
2013-05-22,0.0,55.45,-8.14,92.88,6.86,5.09,1.65,-0.67,0.42,0.42,0.41,0.41,0.0,0.0,-45.98,92.63,5.7,3.16,0.61,-2.02,0.41,0.42,0.41,0.41,0.0,157.95,3.29,93.12,7.83,6.59,2.58,1.22,0.43,0.43,0.41,0.41,9.97,1.96,6.54,6.27546526526744
2013-05-23,0.0,180.85,-47.11,92.61,5.82,2.02,2.3,0.72,0.41,0.42,0.41,0.41,0.0,0.0,-79.05,92.31,2.91,0.11,0.9,-0.18,0.41,0.41,0.41,0.41,0.0,574.55,-9.92,93.05,9.83,3.44,5.1,2.15,0.42,0.42,0.42,0.41,3.75,5.04,6.17,5.46660313489385
2013-05-24,0.01,223.17,-63.79,92.67,4.27,0.15,1.03,0.03,0.41,0.41,0.41,0.41,0.0,0.0,-85.42,92.59,0.04,-2.02,0.05,-0.45,0.4,0.41,0.41,0.41,0.02,681.91,-33.79,92.79,7.5,3.61,1.37,0.75,0.41,0.41,0.41,0.41,1.92,4.82,5.08,1.03880011089917
2013-05-25,0.01,186.31,-50.33,92.8,5.33,1.57,0.22,-0.94,0.4,0.4,0.41,0.41,0.01,0.0,-74.79,92.62,1.94,-0.08,-0.77,-2.61,0.4,0.4,0.41,0.41,0.01,576.26,-31.0,93.13,9.0,4.48,1.22,0.69,0.41,0.41,0.41,0.41,4.99,4.29,4.37,4.7683922466271
2013-05-26,0.01,129.1,-27.85,93.12,4.89,1.83,3.2,1.14,0.41,0.41,0.41,0.41,0.01,0.0,-52.92,93.06,2.3,0.08,1.16,0.83,0.41,0.41,0.41,0.41,0.02,434.13,-2.17,93.17,7.18,3.19,5.43,1.57,0.41,0.41,0.41,0.41,4.7,4.48,4.62,24.2060356660415
2013-05-27,0.01,202.52,-47.66,92.88,8.65,3.48,0.72,0.39,0.4,0.4,0.41,0.41,0.0,0.0,-79.18,92.55,3.86,2.47,-1.71,-0.93,0.39,0.4,0.41,0.41,0.01,631.02,-4.54,93.08,13.09,6.1,2.1,1.8,0.41,0.41,0.41,0.41,0.36,5.49,5.2,0.0
2013-05-28,0.0,223.81,-57.94,92.2,10.64,6.21,0.24,0.67,0.39,0.4,0.41,0.41,0.0,0.0,-103.6,91.93,5.1,3.24,-1.71,0.06,0.38,0.39,0.41,0.41,0.0,705.36,-7.79,92.51,17.37,9.14,3.05,1.43,0.43,0.4,0.41,0.41,7.89,5.77,4.49,18.4234974119361
2013-05-29,0.0,157.58,-35.36,92.15,7.14,4.52,1.85,1.12,0.42,0.42,0.41,0.41,0.0,0.0,-75.78,92.07,4.76,2.96,0.45,0.37,0.41,0.41,0.41,0.41,0.0,497.56,-5.59,92.34,9.85,6.72,2.71,1.78,0.43,0.42,0.41,0.41,7.78,4.13,5.95,7.48010507329431
2013-05-30,0.0,214.54,-61.19,92.41,7.85,3.16,1.1,0.39,0.4,0.41,0.41,0.41,0.0,0.0,-87.14,92.32,3.31,1.82,0.28,-0.48,0.4,0.4,0.41,0.41,0.0,648.78,-37.19,92.53,11.75,4.97,1.67,1.33,0.41,0.41,0.41,0.41,1.01,5.48,5.05,9.68066569768827
2013-05-31,0.0,27.59,-6.24,92.41,7.57,6.68,2.32,0.63,0.42,0.42,0.41,0.41,0.0,0.0,-34.01,92.31,6.01,4.91,1.16,-1.48,0.4,0.4,0.41,0.41,0.0,80.66,5.7,92.54,10.05,9.22,4.07,1.78,0.43,0.43,0.43,0.41,33.65,0.98,9.61,73.3504066273574
2013-06-01,0.0,32.65,-0.3,93.0,10.03,9.2,1.86,-0.93,0.43,0.43,0.43,0.41,0.0,0.0,-11.13,92.58,8.71,8.15,1.26,-2.68,0.42,0.42,0.43,0.41,0.0,136.22,6.58,93.42,10.83,10.1,2.67,0.11,0.43,0.43,0.43,0.42,19.17,0.99,20.14,17.271744055079
2013-06-02,0.0,197.44,-41.21,93.65,10.23,5.72,0.71,-2.39,0.41,0.41,0.43,0.42,0.0,0.0,-92.12,93.44,7.67,3.98,-0.24,-3.44,0.4,0.4,0.43,0.42,0.0,625.01,1.49,93.89,13.61,8.98,1.39,-1.46,0.42,0.42,0.43,0.42,0.39,6.4,16.28,0.0
2013-06-03,0.0,157.57,-48.68,93.84,8.49,3.49,-1.16,-2.16,0.39,0.4,0.42,0.42,0.0,0.0,-73.98,93.78,5.14,2.5,-2.11,-3.35,0.38,0.39,0.42,0.42,0.0,533.67,-30.93,93.9,11.56,4.39,-0.26,-0.35,0.4,0.4,0.43,0.42,0.34,5.6,11.16,0.0
2013-06-04,0.0,212.1,-59.4,93.51,11.13,5.81,-1.55,-1.37,0.38,0.39,0.42,0.42,0.0,0.0,-82.08,93.35,4.11,2.31,-3.36,-2.33,0.37,0.38,0.42,0.42,0.0,594.61,-40.34,93.8,16.83,9.0,-0.2,-0.65,0.39,0.39,0.42,0.42,0.01,6.7,8.27,0.0
2013-06-05,0.0,270.52,-76.61,93.34,13.86,8.33,-1.19,-0.7,0.37,0.38,0.41,0.42,0.0,0.0,-106.27,93.26,6.24,4.84,-1.91,-1.36,0.36,0.37,0.41,0.42,0.0,721.89,-48.41,93.41,19.78,10.74,-0.65,-0.18,0.37,0.38,0.42,0.42,0.15,7.25,7.22,0.0
2013-06-06,0.0,273.48,-84.43,93.5,15.23,8.01,-0.93,-0.65,0.36,0.37,0.41,0.42,0.0,0.0,-120.57,93.39,8.03,5.94,-1.77,-1.74,0.35,0.36,0.41,0.42,0.0,747.6,-52.76,93.59,21.01,10.42,0.18,0.24,0.36,0.37,0.41,0.42,0.0,8.01,5.97,0.0
2013-06-07,0.0,253.79,-76.76,93.54,15.42,8.96,-0.94,-0.78,0.35,0.36,0.4,0.42,0.0,0.0,-105.53,93.43,8.6,7.0,-1.72,-1.93,0.34,0.36,0.4,0.42,0.0,673.99,-52.17,93.62,20.48,10.83,-0.28,0.16,0.35,0.36,0.41,0.42,0.17,7.49,5.01,1.15502148667681
2013-06-08,0.0,259.76,-75.16,93.15,16.35,10.1,-0.72,-0.75,0.34,0.35,0.4,0.42,0.0,0.0,-109.56,92.79,9.43,8.33,-1.63,-1.81,0.33,0.35,0.39,0.42,0.0,721.3,-42.59,93.45,21.84,12.33,0.39,0.09,0.34,0.36,0.4,0.42,0.13,7.65,4.41,1.41768847532368
2013-06-09,0.0,175.42,-42.89,92.74,14.47,9.53,0.95,-0.08,0.34,0.35,0.39,0.42,0.0,0.0,-81.22,92.56,11.61,8.58,-0.21,-1.62,0.33,0.35,0.39,0.42,0.0,513.23,-8.08,92.87,17.92,10.74,2.12,1.24,0.36,0.35,0.39,0.42,3.94,5.48,4.07,11.5537215462097
2013-06-10,0.0,167.9,-32.89,92.88,12.56,10.36,1.56,0.16,0.39,0.36,0.39,0.42,0.0,0.0,-74.79,92.66,10.59,9.17,0.72,-1.59,0.36,0.35,0.39,0.42,0.0,551.03,-7.48,93.22,16.17,11.39,3.11,1.2,0.43,0.37,0.39,0.42,12.36,4.41,4.32,7.53079686794281
2013-06-11,0.0,211.99,-53.08,93.44,13.39,9.54,0.48,-0.32,0.39,0.38,0.39,0.42,0.0,0.0,-93.66,93.25,9.75,7.45,-1.29,-1.39,0.38,0.37,0.38,0.41,0.0,567.45,-7.47,93.65,17.11,11.96,1.07,0.83,0.4,0.38,0.39,0.42,1.14,5.59,3.65,0.0
2013-06-12,0.0,178.11,-48.02,93.74,14.51,9.92,-0.01,0.73,0.37,0.37,0.38,0.41,0.0,0.0,-69.4,93.62,8.59,8.03,-1.43,-0.2,0.36,0.37,0.38,0.41,0.0,588.61,-24.47,93.84,18.92,13.38,1.6,1.7,0.38,0.38,0.38,0.41,0.0,5.37,3.26,0.0
2013-06-13,0.0,267.19,-57.68,93.57,17.2,12.28,0.84,0.59,0.36,0.37,0.38,0.41,0.0,0.0,-98.49,93.32,11.24,10.03,-1.0,-2.72,0.35,0.36,0.38,0.41,0.0,750.67,-9.17,93.82,23.67,14.42,4.16,1.62,0.42,0.37,0.38,0.41,8.52,8.13,3.11,12.1227101043066
2013-06-14,0.0,133.94,-30.77,93.67,13.07,9.09,-0.1,-0.26,0.4,0.38,0.38,0.41,0.0,0.0,-43.93,93.41,9.01,7.2,-1.74,-1.36,0.38,0.37,0.38,0.41,0.0,381.52,-7.97,93.93,16.92,11.54,2.59,0.58,0.43,0.38,0.38,0.41,2.29,4.55,3.26,0.0
2013-06-15,0.0,230.89,-57.91,93.37,15.87,11.3,1.09,0.87,0.38,0.38,0.38,0.41,0.0,0.0,-89.86,93.22,9.78,9.02,-1.39,-0.07,0.37,0.37,0.37,0.41,0.0,669.35,-23.57,93.51,20.71,13.99,3.99,1.88,0.38,0.38,0.38,0.41,0.56,7.48,2.88,0.0
2013-06-16,0.0,233.63,-56.94,93.39,17.83,12.46,-0.33,0.22,0.36,0.37,0.37,0.41,0.0,0.0,-92.81,93.21,12.56,10.22,-1.82,-0.48,0.35,0.37,0.37,0.41,0.0,662.82,-20.38,93.53,22.71,15.66,1.05,0.98,0.37,0.37,0.37,0.41,0.07,6.62,2.73,0.0
2013-06-17,0.0,274.63,-68.67,93.19,21.76,14.91,-0.99,0.29,0.35,0.36,0.37,0.41,0.0,0.0,-104.02,93.1,13.9,11.45,-1.79,-1.3,0.34,0.36,0.37,0.41,0.0,758.76,-37.74,93.39,29.2,18.47,0.69,1.4,0.36,0.37,0.37,0.41,2.57,8.71,2.57,0.0
2013-06-18,0.0,269.63,-66.76,93.26,22.72,16.42,-0.99,-0.65,0.35,0.35,0.37,0.41,0.0,0.0,-97.51,93.14,14.64,13.18,-1.66,-1.68,0.35,0.35,0.36,0.41,0.0,754.37,-39.95,93.38,29.65,19.25,-0.01,0.83,0.36,0.36,0.37,0.41,0.88,8.82,2.4,0.0
2013-06-19,0.0,276.6,-75.44,93.05,23.74,15.88,-0.43,0.36,0.34,0.35,0.36,0.41,0.0,0.0,-112.43,92.97,17.2,13.37,-1.91,-0.98,0.33,0.34,0.36,0.41,0.0,761.36,-43.31,93.11,29.82,19.25,1.88,1.86,0.35,0.35,0.36,0.41,0.09,9.55,2.25,0.0
2013-06-20,0.0,166.54,-38.51,93.13,18.85,16.0,1.3,0.46,0.35,0.35,0.36,0.41,0.0,0.0,-68.75,92.94,13.23,11.62,-0.66,-0.45,0.32,0.34,0.36,0.41,0.0,494.78,-9.42,93.33,25.43,18.06,4.04,1.15,0.43,0.39,0.36,0.41,22.88,5.03,2.32,5.85131211009211
2013-06-21,0.0,207.69,-51.79,93.41,15.28,10.35,1.79,0.7,0.39,0.39,0.36,0.41,0.0,0.0,-72.84,93.27,11.85,9.91,-0.25,-0.66,0.38,0.38,0.36,0.41,0.0,545.71,-22.04,93.64,18.64,11.12,3.14,1.53,0.41,0.39,0.36,0.41,1.12,7.43,2.24,0.0
2013-06-22,0.0,189.29,-52.49,93.53,15.26,10.23,1.53,0.65,0.37,0.38,0.36,0.41,0.0,0.0,-72.15,93.35,11.31,9.62,0.78,0.22,0.37,0.37,0.36,0.41,0.0,533.93,-18.3,93.64,18.54,11.86,2.56,1.28,0.38,0.38,0.36,0.41,0.37,6.45,2.1,1.47471376243296
2013-06-23,0.0,130.6,-37.29,93.45,13.15,8.39,2.61,1.05,0.37,0.37,0.36,0.41,0.0,0.0,-80.12,93.31,10.74,5.84,0.89,0.61,0.36,0.37,0.35,0.41,0.0,467.36,-4.26,93.62,14.82,10.61,4.25,1.54,0.37,0.37,0.36,0.41,0.52,5.96,2.12,6.02101631109418
2013-06-24,0.0,150.28,-34.31,93.76,10.77,7.79,1.91,0.24,0.38,0.37,0.35,0.41,0.0,0.0,-75.79,93.54,8.86,5.88,1.1,-0.75,0.36,0.37,0.35,0.41,0.0,528.29,-7.56,94.06,13.83,10.06,3.01,1.39,0.4,0.37,0.35,0.41,7.48,4.5,2.58,32.3182972373053
2013-06-25,0.0,219.8,-51.2,94.09,10.36,7.22,1.07,-1.0,0.39,0.38,0.35,0.41,0.0,0.0,-93.04,93.97,7.67,6.48,0.56,-2.04,0.38,0.37,0.35,0.41,0.0,632.15,-10.13,94.28,13.52,8.77,1.46,0.21,0.39,0.38,0.35,0.41,3.45,5.59,2.46,0.0
2013-06-26,0.0,222.49,-57.16,94.3,10.67,5.66,0.53,-1.52,0.38,0.37,0.35,0.41,0.0,0.0,-88.34,94.19,7.45,3.84,0.05,-2.17,0.37,0.37,0.35,0.41,0.0,610.61,-14.32,94.38,13.78,7.01,0.96,-0.84,0.39,0.38,0.35,0.41,0.86,6.68,2.08,0.0
2013-06-27,0.0,158.83,-48.73,94.01,9.94,6.2,0.98,-0.12,0.38,0.37,0.35,0.41,0.0,0.0,-68.59,93.87,7.66,5.47,-0.13,-0.76,0.37,0.37,0.35,0.41,0.0,481.65,-28.27,94.25,12.6,7.34,2.38,0.4,0.4,0.37,0.35,0.41,5.34,4.1,2.06,12.0804748937536
2013-06-28,0.0,209.86,-57.96,93.79,10.66,5.52,1.24,0.28,0.38,0.37,0.35,0.4,0.0,0.0,-76.5,93.74,6.21,3.97,-0.04,-0.91,0.37,0.37,0.35,0.4,0.0,581.01,-30.44,93.9,14.37,7.54,2.16,1.07,0.39,0.37,0.35,0.41,0.39,6.18,2.0,2.88362361167163
2013-06-29,0.0,51.38,-14.56,93.77,11.03,9.48,1.69,1.03,0.4,0.39,0.35,0.4,0.0,0.0,-42.05,93.62,9.42,6.12,0.53,-0.57,0.37,0.37,0.35,0.4,0.0,182.79,-0.21,94.0,12.59,11.64,3.94,2.48,0.43,0.41,0.35,0.4,15.97,1.75,3.91,24.3136573279506
2013-06-30,0.0,177.76,-36.41,93.98,12.92,9.82,0.37,-0.5,0.4,0.4,0.35,0.4,0.0,0.0,-67.79,93.86,9.28,8.89,-0.54,-1.41,0.39,0.4,0.35,0.4,0.0,507.87,0.95,94.07,16.27,12.05,1.01,0.58,0.42,0.41,0.36,0.4,1.53,4.69,2.72,0.0
2013-07-01,0.0,274.81,-76.1,93.6,15.35,9.92,-0.3,-0.59,0.38,0.39,0.36,0.4,0.0,0.0,-119.19,93.41,8.58,7.54,-1.48,-1.12,0.37,0.38,0.35,0.4,0.0,754.42,-41.72,93.84,20.49,12.01,1.02,-0.21,0.39,0.4,0.36,0.4,0.0,7.32,2.15,0.0
2013-07-02,0.0,238.51,-61.75,93.37,17.45,11.65,0.09,0.91,0.37,0.38,0.35,0.4,0.0,0.0,-95.39,93.16,12.66,10.02,-1.34,-0.17,0.36,0.37,0.35,0.4,0.0,643.88,-25.46,93.52,22.32,13.87,1.6,2.42,0.37,0.38,0.36,0.4,0.32,7.26,2.0,4.81876199928606
2013-07-03,0.0,57.16,-12.46,93.18,14.61,12.72,1.39,1.6,0.41,0.39,0.35,0.4,0.0,0.0,-31.86,93.01,13.73,12.05,-0.37,1.12,0.36,0.37,0.35,0.4,0.0,227.07,0.09,93.48,15.34,13.65,3.11,2.71,0.43,0.41,0.36,0.4,17.14,2.16,3.61,28.769287165337
2013-07-04,0.0,125.73,-21.67,93.86,14.9,12.44,1.08,-0.12,0.4,0.4,0.36,0.4,0.0,0.0,-52.83,93.5,12.59,11.18,0.49,-0.88,0.39,0.4,0.36,0.4,0.0,394.81,1.39,94.24,17.5,13.24,1.58,1.1,0.42,0.41,0.36,0.4,1.04,3.67,3.68,0.0
2013-07-05,0.0,177.98,-38.99,94.37,16.36,12.22,-0.08,-1.27,0.39,0.39,0.36,0.4,0.0,0.0,-69.76,94.27,12.5,11.47,-0.61,-1.98,0.38,0.39,0.36,0.4,0.0,467.18,-13.62,94.47,20.01,13.86,0.37,-0.7,0.39,0.4,0.36,0.4,0.51,5.54,3.04,0.0
2013-07-06,0.0,262.41,-69.99,94.28,18.56,12.5,-1.45,-1.48,0.37,0.38,0.36,0.4,0.0,0.0,-95.84,94.2,13.06,11.28,-2.6,-2.05,0.36,0.37,0.36,0.4,0.0,692.74,-27.39,94.4,23.65,13.82,-0.77,-0.91,0.38,0.39,0.36,0.4,0.01,9.03,2.79,0.0
2013-07-07,0.0,226.63,-60.74,94.26,18.66,13.11,-1.86,-1.7,0.36,0.37,0.36,0.4,0.0,0.0,-69.96,94.17,13.02,11.6,-3.42,-2.32,0.35,0.36,0.36,0.4,0.0,638.21,-46.61,94.32,23.33,14.57,-0.95,-0.91,0.36,0.37,0.36,0.4,0.55,8.58,2.5,0.0
2013-07-08,0.0,253.0,-69.17,94.22,19.37,12.78,-1.5,-1.71,0.35,0.36,0.35,0.4,0.0,0.0,-92.15,94.12,13.99,11.73,-2.5,-2.42,0.34,0.35,0.35,0.4,0.0,731.57,-53.25,94.31,24.08,13.95,-0.91,-1.16,0.35,0.36,0.36,0.4,0.03,9.38,2.35,0.0
2013-07-09,0.0,238.28,-62.61,93.87,19.09,13.0,-1.0,-1.21,0.34,0.35,0.35,0.4,0.0,0.0,-90.25,93.68,14.13,11.05,-1.42,-1.71,0.33,0.35,0.35,0.4,0.0,707.14,-41.4,94.1,24.08,15.38,-0.26,-0.06,0.34,0.35,0.35,0.4,1.66,7.77,2.24,0.0
2013-07-10,0.0,243.07,-67.05,93.5,18.74,12.22,-0.53,-1.81,0.33,0.34,0.35,0.4,0.0,0.0,-88.0,93.31,12.53,10.91,-1.09,-3.41,0.33,0.34,0.35,0.4,0.0,651.66,-45.68,93.66,23.3,13.4,0.19,-0.52,0.34,0.35,0.35,0.4,0.2,8.72,2.08,0.0
2013-07-11,0.0,237.63,-72.82,93.45,17.01,10.7,-0.51,-2.41,0.32,0.34,0.35,0.4,0.0,0.0,-107.03,93.33,13.29,8.27,-1.36,-3.2,0.31,0.33,0.34,0.4,0.0,634.79,-48.85,93.6,20.52,12.32,-0.01,-1.63,0.33,0.34,0.35,0.4,0.0,8.95,1.92,0.0
2013-07-12,0.0,289.19,-94.83,93.62,16.49,9.17,-0.67,-1.56,0.31,0.33,0.34,0.4,0.0,0.0,-125.32,93.52,10.23,7.58,-1.23,-2.29,0.3,0.32,0.34,0.4,0.0,782.28,-66.79,93.69,21.7,11.12,0.55,-0.79,0.32,0.33,0.34,0.4,0.0,9.28,1.76,0.0
2013-07-13,0.0,264.69,-79.17,93.69,16.98,10.12,-0.24,-1.52,0.3,0.32,0.34,0.4,0.0,0.0,-107.02,93.59,10.42,8.64,-1.12,-2.62,0.29,0.32,0.34,0.4,0.0,717.46,-56.55,93.81,21.91,11.5,0.41,-0.55,0.3,0.32,0.34,0.4,0.12,8.69,1.62,0.0
2013-07-14,0.0,279.55,-83.29,93.82,17.99,10.3,-0.18,-1.86,0.29,0.31,0.34,0.4,0.0,0.0,-113.52,93.73,11.84,8.95,-0.94,-3.17,0.28,0.31,0.34,0.4,0.0,753.6,-53.42,93.88,23.26,11.65,0.88,-0.98,0.29,0.32,0.34,0.4,0.02,9.82,1.58,0.0
2013-07-15,0.0,271.16,-78.68,93.91,17.88,10.5,-0.05,-1.83,0.28,0.3,0.33,0.4,0.0,0.0,-106.33,93.77,12.8,9.57,-1.11,-2.86,0.27,0.3,0.33,0.4,0.0,731.97,-47.96,94.01,22.08,11.97,0.81,-0.97,0.28,0.31,0.34,0.4,0.0,9.53,1.46,0.0
2013-07-16,0.0,284.63,-88.43,93.87,19.15,10.04,-0.81,-1.11,0.27,0.3,0.33,0.4,0.0,0.0,-124.49,93.77,12.24,8.65,-1.66,-1.74,0.26,0.29,0.33,0.4,0.0,774.47,-53.34,93.98,25.35,12.31,0.89,-0.27,0.27,0.3,0.33,0.4,0.0,9.84,1.44,0.0
2013-07-17,0.0,223.94,-65.03,93.81,19.95,11.39,-0.73,-0.82,0.26,0.29,0.33,0.39,0.0,0.0,-99.39,93.76,13.28,9.54,-1.47,-1.87,0.26,0.29,0.33,0.39,0.0,675.26,-31.23,93.9,26.05,13.85,0.7,-0.24,0.26,0.29,0.33,0.4,0.51,8.12,1.37,0.0774332072607149
2013-07-18,0.0,240.26,-66.18,93.7,20.42,11.85,-0.92,-1.56,0.26,0.29,0.33,0.39,0.0,0.0,-96.8,93.62,14.7,10.66,-1.67,-2.94,0.25,0.28,0.32,0.39,0.0,684.69,-34.85,93.78,26.35,13.34,-0.41,-0.28,0.26,0.29,0.33,0.39,0.66,9.67,1.32,0.0
2013-07-19,0.0,238.04,-66.56,93.64,20.32,12.25,-0.9,-1.31,0.25,0.28,0.32,0.39,0.0,0.0,-86.97,93.56,14.82,9.97,-1.75,-2.77,0.25,0.28,0.32,0.39,0.0,648.77,-46.65,93.76,25.37,14.36,0.52,0.15,0.26,0.28,0.32,0.39,1.11,8.98,1.26,2.90678677995572
2013-07-20,0.0,239.0,-67.96,93.56,20.72,12.11,-0.57,-1.34,0.25,0.27,0.32,0.39,0.0,0.0,-98.08,93.47,14.07,10.45,-1.02,-2.02,0.25,0.27,0.32,0.39,0.0,662.24,-46.49,93.68,26.27,13.98,0.3,-0.5,0.26,0.28,0.32,0.39,0.09,8.97,1.21,0.0
2013-07-21,0.0,267.1,-76.3,93.6,21.84,13.1,-0.58,-0.57,0.24,0.27,0.32,0.39,0.0,0.0,-114.23,93.52,14.84,11.34,-1.31,-1.36,0.23,0.27,0.32,0.39,0.0,733.56,-46.45,93.71,27.82,15.9,0.42,0.36,0.25,0.27,0.32,0.39,0.03,9.06,1.18,0.0
2013-07-22,0.0,256.36,-70.74,93.53,22.52,14.08,-0.37,-0.02,0.23,0.26,0.31,0.39,0.0,0.0,-112.39,93.39,16.25,11.35,-1.56,-1.14,0.23,0.26,0.31,0.39,0.0,730.41,-38.92,93.64,28.28,17.89,0.81,0.66,0.24,0.27,0.32,0.39,1.38,8.92,1.11,0.0
2013-07-23,0.0,231.64,-64.96,93.3,22.03,14.48,0.08,0.3,0.24,0.26,0.31,0.39,0.0,0.0,-103.28,93.21,16.35,11.08,-1.01,-1.1,0.23,0.26,0.31,0.39,0.0,679.01,-28.8,93.39,27.88,17.0,1.71,1.38,0.27,0.26,0.31,0.39,3.59,8.16,1.06,10.6713742048174
2013-07-24,0.0,179.36,-47.76,93.42,20.19,15.65,0.52,0.35,0.26,0.26,0.31,0.39,0.0,0.0,-75.99,93.27,16.17,14.4,-1.0,-0.82,0.26,0.26,0.31,0.39,0.0,443.99,-29.04,93.53,23.69,16.62,2.16,1.15,0.27,0.26,0.31,0.39,0.83,5.88,1.08,1.94939172752148
2013-07-25,0.0,216.0,-55.63,93.51,21.2,15.43,0.44,0.54,0.26,0.26,0.31,0.39,0.0,0.0,-74.19,93.42,16.28,14.07,-1.47,-0.42,0.26,0.26,0.31,0.39,0.0,611.36,-31.61,93.58,25.11,17.27,2.65,1.68,0.26,0.26,0.31,0.39,1.07,7.62,1.05,0.0
2013-07-26,0.0,229.57,-65.08,93.34,23.0,15.63,-0.79,0.53,0.25,0.25,0.31,0.39,0.0,0.0,-92.49,93.18,16.62,14.17,-1.82,-0.9,0.24,0.25,0.3,0.39,0.0,674.42,-42.53,93.49,29.11,17.71,0.9,2.12,0.26,0.26,0.31,0.39,0.2,8.35,0.97,0.0
2013-07-27,0.0,255.17,-71.34,92.98,25.31,14.6,-0.55,1.05,0.24,0.25,0.3,0.39,0.0,0.0,-114.41,92.7,18.31,11.54,-1.53,-0.36,0.23,0.25,0.3,0.39,0.0,735.8,-37.72,93.18,31.78,16.95,1.17,2.79,0.24,0.25,0.3,0.39,0.07,10.59,0.95,3.37115940137923
2013-07-28,0.0,193.48,-46.8,93.1,22.72,14.83,0.66,-0.73,0.24,0.25,0.3,0.39,0.0,0.0,-81.66,92.95,17.9,11.21,-0.64,-3.17,0.23,0.25,0.3,0.39,0.0,651.89,-17.21,93.35,28.31,17.23,3.34,0.99,0.29,0.25,0.3,0.39,5.88,7.61,1.15,27.3292227354814
2013-07-29,0.0,45.19,-23.28,93.52,16.12,14.52,1.37,0.66,0.41,0.32,0.3,0.39,0.0,0.0,-55.26,93.24,14.29,11.98,-0.07,-0.65,0.31,0.25,0.3,0.39,0.0,125.41,-10.33,93.92,17.93,17.08,2.94,1.7,0.43,0.37,0.3,0.39,37.51,1.85,4.48,43.8038651565452
2013-07-30,0.0,190.61,-46.95,93.95,16.48,11.8,1.83,1.27,0.38,0.37,0.3,0.39,0.0,0.0,-71.64,93.89,13.05,10.2,0.42,0.54,0.37,0.36,0.3,0.39,0.0,562.81,-16.77,94.02,19.8,14.13,3.7,1.69,0.4,0.37,0.3,0.39,0.58,7.16,1.92,0.0
2013-07-31,0.0,227.65,-61.46,93.87,18.84,12.61,0.82,0.63,0.36,0.36,0.3,0.39,0.0,0.0,-103.09,93.71,14.57,11.06,-1.59,-0.82,0.35,0.35,0.3,0.39,0.0,707.69,-27.75,93.97,23.52,15.56,2.82,1.62,0.37,0.36,0.3,0.39,0.05,7.87,1.39,0.0
2013-08-01,0.0,266.84,-82.48,93.53,21.81,14.5,-0.94,0.49,0.34,0.35,0.3,0.39,0.0,0.0,-120.6,93.39,14.38,12.47,-1.76,-0.27,0.33,0.34,0.3,0.39,0.0,748.22,-49.47,93.69,28.78,18.61,0.34,1.06,0.35,0.35,0.3,0.39,0.0,8.31,1.18,0.0
2013-08-02,0.0,260.13,-73.93,93.44,24.46,15.82,-0.65,1.38,0.32,0.34,0.3,0.38,0.0,0.0,-113.84,93.35,17.72,13.53,-1.41,0.71,0.31,0.33,0.3,0.38,0.0,724.23,-43.08,93.52,30.77,19.19,0.19,2.26,0.33,0.34,0.3,0.39,0.0,9.54,1.09,0.0
