date,snow_depth_water_equivalent_mean,surface_net_solar_radiation_mean,surface_net_thermal_radiation_mean,surface_pressure_mean,temperature_2m_mean,dewpoint_temperature_2m_mean,u_component_of_wind_10m_mean,v_component_of_wind_10m_mean,volumetric_soil_water_layer_1_mean,volumetric_soil_water_layer_2_mean,volumetric_soil_water_layer_3_mean,volumetric_soil_water_layer_4_mean,snow_depth_water_equivalent_min,surface_net_solar_radiation_min,surface_net_thermal_radiation_min,surface_pressure_min,temperature_2m_min,dewpoint_temperature_2m_min,u_component_of_wind_10m_min,v_component_of_wind_10m_min,volumetric_soil_water_layer_1_min,volumetric_soil_water_layer_2_min,volumetric_soil_water_layer_3_min,volumetric_soil_water_layer_4_min,snow_depth_water_equivalent_max,surface_net_solar_radiation_max,surface_net_thermal_radiation_max,surface_pressure_max,temperature_2m_max,dewpoint_temperature_2m_max,u_component_of_wind_10m_max,v_component_of_wind_10m_max,volumetric_soil_water_layer_1_max,volumetric_soil_water_layer_2_max,volumetric_soil_water_layer_3_max,volumetric_soil_water_layer_4_max,total_precipitation_sum,potential_evaporation_sum,streamflow,eobs
2012-02-25,0.11,29.1,-10.95,99.56,6.27,5.87,2.01,0.24,0.4,0.39,0.39,0.4,0.07,0.0,-48.69,99.27,4.59,3.65,1.31,-1.83,0.39,0.39,0.39,0.4,0.17,138.32,5.33,99.85,8.0,7.31,3.03,1.11,0.4,0.39,0.39,0.4,1.29,-0.05,0.64,0.0
2012-02-26,0.06,70.43,-43.22,99.55,3.66,1.75,1.84,-1.75,0.39,0.39,0.39,0.4,0.04,0.0,-80.33,99.34,0.56,-0.11,1.23,-2.51,0.39,0.39,0.39,0.4,0.07,239.08,-3.6,99.91,6.84,2.68,2.62,-1.0,0.39,0.39,0.39,0.4,1.23,1.29,0.64,0.0
2012-02-27,0.04,50.02,-30.73,99.82,2.23,0.05,1.3,0.12,0.39,0.39,0.39,0.4,0.03,0.0,-56.61,99.65,-1.55,-1.89,0.18,-1.11,0.38,0.39,0.39,0.4,0.04,208.12,2.51,99.96,5.98,2.35,2.29,0.96,0.39,0.39,0.39,0.4,0.38,0.89,0.63,0.0
2012-02-28,0.02,25.68,-4.2,99.64,4.9,2.98,2.04,0.85,0.38,0.39,0.39,0.4,0.01,0.0,-16.9,99.56,2.12,0.19,1.52,0.58,0.38,0.39,0.39,0.4,0.03,116.31,5.19,99.7,7.39,5.02,2.88,1.13,0.38,0.39,0.39,0.4,0.7,0.61,0.59,0.0
2012-02-29,0.01,26.04,-2.79,99.69,6.9,6.14,0.4,0.11,0.38,0.39,0.39,0.4,0.01,0.0,-19.6,99.65,4.66,4.44,-1.48,-0.7,0.38,0.39,0.39,0.4,0.01,118.32,8.79,99.74,9.43,8.29,1.82,0.81,0.38,0.39,0.39,0.4,0.36,0.15,0.59,0.0
2012-03-01,0.0,73.66,-24.32,99.64,8.45,7.21,-1.57,-0.7,0.37,0.38,0.39,0.4,0.0,0.0,-67.63,99.56,3.86,3.85,-2.03,-1.69,0.37,0.38,0.39,0.4,0.01,287.88,9.35,99.71,13.9,9.57,-0.85,0.3,0.38,0.39,0.39,0.4,0.01,1.22,0.59,0.0
2012-03-02,0.0,46.3,-17.25,99.72,7.27,6.55,-1.21,-0.14,0.37,0.38,0.39,0.4,0.0,0.0,-45.67,99.61,5.0,4.96,-1.88,-0.85,0.37,0.38,0.39,0.4,0.0,186.33,2.29,99.83,10.35,8.42,-0.71,0.52,0.37,0.38,0.39,0.4,0.18,0.61,0.59,0.0
2012-03-03,0.0,88.15,-36.3,99.47,8.73,6.45,-0.33,0.01,0.37,0.38,0.38,0.39,0.0,0.0,-74.23,99.34,5.6,5.12,-2.17,-1.26,0.36,0.37,0.38,0.39,0.0,374.34,-6.68,99.64,13.31,7.48,2.05,0.97,0.37,0.38,0.39,0.4,0.13,1.79,0.59,0.0
2012-03-04,0.0,55.46,-27.31,99.28,7.5,4.39,-0.49,0.56,0.36,0.37,0.38,0.39,0.0,0.0,-51.6,98.7,5.23,2.7,-2.22,-0.27,0.36,0.37,0.38,0.39,0.0,240.35,-8.79,99.68,10.24,6.13,1.09,0.97,0.37,0.37,0.38,0.39,0.08,1.63,0.59,4.13952778242299
2012-03-05,0.0,86.22,-50.92,99.0,4.48,0.37,1.71,1.9,0.38,0.37,0.38,0.39,0.0,0.0,-92.62,98.45,0.97,-2.86,-2.16,1.0,0.36,0.37,0.38,0.39,0.0,355.98,-4.78,99.38,6.23,4.54,5.41,2.51,0.4,0.37,0.38,0.39,3.68,3.49,0.62,0.0
2012-03-06,0.0,127.06,-75.63,99.57,3.36,-2.75,-1.23,0.43,0.37,0.37,0.38,0.39,0.0,0.0,-116.96,99.35,-2.42,-4.54,-1.65,-1.27,0.37,0.37,0.38,0.39,0.0,486.27,-46.27,99.82,9.15,-0.51,-0.82,1.78,0.38,0.37,0.38,0.39,0.0,2.79,0.64,0.0
2012-03-07,0.0,115.85,-60.68,99.44,4.0,-0.83,0.79,0.86,0.36,0.37,0.38,0.39,0.0,0.0,-103.6,98.86,-1.56,-3.05,-1.53,-0.61,0.36,0.37,0.38,0.39,0.0,441.98,-32.11,99.83,9.34,0.99,3.35,2.35,0.37,0.37,0.38,0.39,0.43,3.1,0.6,10.2824436850479
2012-03-08,0.25,101.58,-49.68,99.6,4.05,0.95,2.47,-0.95,0.4,0.38,0.38,0.39,0.0,0.0,-98.75,98.82,0.09,-2.37,0.57,-2.86,0.37,0.37,0.38,0.39,0.38,364.19,-4.88,100.52,7.33,3.19,3.33,2.38,0.41,0.38,0.38,0.39,6.06,2.74,0.97,0.0
2012-03-09,0.18,125.69,-69.4,100.79,3.07,-1.29,-0.02,-0.12,0.38,0.38,0.38,0.39,0.14,0.0,-124.4,100.56,-1.62,-2.55,-0.73,-1.32,0.37,0.38,0.38,0.39,0.21,474.73,-18.1,100.97,7.94,1.96,0.5,0.92,0.39,0.38,0.38,0.39,0.0,2.13,0.71,0.0
2012-03-10,0.12,89.91,-39.5,100.64,4.97,0.56,0.9,0.52,0.37,0.38,0.38,0.39,0.08,0.0,-80.5,100.46,-0.54,-3.45,-0.68,-1.11,0.37,0.37,0.38,0.39,0.14,370.91,-1.24,100.81,10.21,3.7,2.3,1.47,0.37,0.38,0.38,0.39,0.0,2.02,0.64,0.0
2012-03-11,0.05,54.32,-17.04,100.35,7.76,4.93,1.37,-1.62,0.37,0.37,0.38,0.39,0.03,0.0,-55.11,100.29,6.37,3.77,0.66,-3.09,0.36,0.37,0.38,0.39,0.08,193.11,3.31,100.44,9.37,6.26,1.95,-0.16,0.37,0.37,0.38,0.39,0.49,1.91,0.64,0.0
2012-03-12,0.02,57.8,-21.32,100.24,7.33,5.08,1.38,-1.42,0.36,0.37,0.38,0.39,0.01,-0.0,-41.33,100.18,4.76,4.23,0.55,-2.31,0.36,0.37,0.38,0.39,0.03,215.32,-7.24,100.32,9.24,5.65,1.95,-0.19,0.37,0.37,0.38,0.39,0.21,1.62,0.62,0.0
2012-03-13,0.01,85.2,-33.05,100.28,7.39,4.39,0.12,-1.54,0.36,0.37,0.38,0.39,0.0,0.0,-55.86,100.2,4.6,3.25,-0.82,-2.06,0.36,0.37,0.38,0.39,0.01,292.01,-3.16,100.33,10.39,5.6,0.51,-1.13,0.36,0.37,0.38,0.39,0.06,2.22,0.61,0.0
2012-03-14,0.0,135.48,-69.08,100.2,6.86,2.96,-0.86,-1.04,0.35,0.36,0.37,0.39,0.0,-0.0,-124.25,100.06,3.27,1.93,-1.9,-1.87,0.35,0.36,0.37,0.39,0.0,474.74,-23.03,100.32,11.41,4.37,0.14,-0.35,0.36,0.37,0.38,0.39,0.03,2.8,0.6,0.0
2012-03-15,0.0,156.21,-87.99,100.01,6.84,2.75,-1.1,0.02,0.35,0.36,0.37,0.39,0.0,0.0,-130.42,99.76,-1.22,-1.68,-1.96,-0.72,0.35,0.36,0.37,0.39,0.0,539.59,-54.55,100.25,15.12,8.44,-0.08,0.82,0.35,0.36,0.37,0.39,0.0,2.82,0.59,0.0
2012-03-16,0.0,159.86,-86.47,99.49,10.08,3.8,-0.07,1.06,0.34,0.36,0.37,0.39,0.0,0.0,-130.01,99.2,1.44,-0.23,-1.92,0.36,0.34,0.35,0.37,0.39,0.0,546.16,-54.92,99.74,18.56,8.61,2.05,2.0,0.35,0.36,0.37,0.39,0.0,3.81,0.59,0.0
2012-03-17,0.0,152.25,-81.84,99.03,10.02,2.24,1.21,1.86,0.34,0.35,0.37,0.39,0.0,0.0,-124.12,98.87,2.97,-0.43,-0.92,1.09,0.33,0.35,0.37,0.39,0.0,517.79,-54.58,99.19,17.1,4.13,3.35,2.28,0.34,0.35,0.37,0.39,0.0,5.25,0.59,0.0
2012-03-18,0.0,72.21,-40.48,98.88,7.12,4.27,1.63,1.23,0.34,0.35,0.37,0.39,0.0,-0.0,-54.45,98.68,4.68,1.43,-1.5,0.26,0.33,0.35,0.37,0.39,0.0,281.14,-24.02,99.31,11.28,7.11,4.09,2.11,0.35,0.35,0.37,0.39,2.64,1.58,0.56,2.04260783331197
2012-03-19,0.0,141.29,-72.9,99.9,6.17,1.75,0.2,-1.5,0.35,0.35,0.37,0.39,0.0,-0.0,-114.79,99.36,2.62,-0.86,-1.02,-3.04,0.34,0.35,0.37,0.39,0.0,477.63,-12.7,100.47,10.65,4.01,1.6,0.92,0.35,0.35,0.37,0.39,0.11,3.68,0.55,0.0
2012-03-20,0.0,169.06,-94.87,100.58,5.39,-1.02,-0.63,-1.11,0.34,0.35,0.37,0.39,0.0,0.0,-136.5,100.5,-1.6,-3.54,-1.48,-1.97,0.34,0.34,0.37,0.39,0.0,573.22,-62.63,100.7,12.24,1.12,0.55,-0.55,0.34,0.35,0.37,0.39,0.0,3.51,0.55,0.0
2012-03-21,0.0,169.25,-91.81,100.56,7.15,0.39,-1.81,-0.79,0.33,0.34,0.36,0.39,0.0,0.0,-133.4,100.38,-0.9,-2.78,-2.62,-1.12,0.33,0.34,0.36,0.39,0.0,563.71,-55.83,100.7,15.12,2.83,-1.02,-0.52,0.34,0.34,0.36,0.39,0.0,4.39,0.55,0.0
2012-03-22,0.0,171.96,-90.2,100.1,9.93,3.32,-2.46,-1.0,0.33,0.34,0.36,0.39,0.0,0.0,-128.18,99.84,2.12,-0.76,-3.53,-1.64,0.32,0.34,0.36,0.39,0.0,571.82,-59.39,100.38,17.8,6.7,-1.84,-0.58,0.33,0.34,0.36,0.39,0.0,5.13,0.55,0.0
2012-03-23,0.0,160.97,-85.31,99.74,11.14,6.59,-1.45,-0.99,0.32,0.34,0.36,0.39,0.0,0.0,-118.91,99.61,3.9,3.45,-2.39,-1.96,0.32,0.33,0.36,0.39,0.0,565.09,-61.47,99.86,17.6,8.81,-0.37,-0.52,0.32,0.34,0.36,0.39,0.01,3.65,0.55,0.0
2012-03-24,0.0,160.8,-78.85,99.7,10.77,5.65,-1.31,-1.04,0.32,0.33,0.36,0.39,0.0,0.0,-115.87,99.63,3.8,3.34,-1.73,-1.65,0.31,0.33,0.36,0.39,0.0,546.93,-49.78,99.82,17.2,8.26,-0.56,-0.62,0.32,0.33,0.36,0.39,0.15,4.02,0.55,0.0
2012-03-25,0.0,170.67,-86.36,100.03,11.56,4.66,-1.14,-1.57,0.31,0.33,0.36,0.39,0.0,0.0,-125.05,99.82,4.3,0.5,-1.63,-2.62,0.31,0.33,0.36,0.39,0.0,555.69,-37.44,100.26,18.47,8.46,-0.5,-0.61,0.31,0.33,0.36,0.39,0.01,5.1,0.53,0.0
2012-03-26,0.0,176.35,-96.31,100.36,10.78,3.3,-1.36,-1.57,0.3,0.32,0.35,0.39,0.0,0.0,-130.06,100.28,3.86,0.45,-1.73,-2.1,0.3,0.32,0.35,0.39,0.0,582.08,-58.28,100.48,16.82,5.48,-0.84,-0.72,0.31,0.33,0.36,0.39,0.0,5.09,0.51,0.0
2012-03-27,0.0,179.07,-90.7,100.34,10.61,4.17,-0.3,-1.54,0.3,0.32,0.35,0.39,0.0,0.0,-128.16,100.2,3.04,0.7,-1.68,-2.36,0.3,0.32,0.35,0.39,0.0,582.31,-59.74,100.48,17.47,7.94,1.1,-0.77,0.3,0.32,0.35,0.39,0.0,4.59,0.51,0.0
2012-03-28,0.0,180.12,-90.41,100.0,11.3,5.26,0.11,-1.77,0.29,0.32,0.35,0.39,0.0,0.0,-130.32,99.7,4.57,3.8,-0.9,-2.74,0.29,0.31,0.35,0.39,0.0,584.89,-53.28,100.24,17.88,7.17,1.02,-0.77,0.3,0.32,0.35,0.39,0.0,4.93,0.51,0.0
2012-03-29,0.0,163.13,-76.94,99.34,9.57,3.63,2.51,-1.96,0.29,0.31,0.35,0.39,0.0,0.0,-115.09,99.03,3.39,2.15,1.0,-3.38,0.29,0.31,0.35,0.39,0.0,569.04,-56.65,99.66,15.6,5.03,4.94,-0.64,0.29,0.31,0.35,0.39,0.0,6.13,0.51,0.0
2012-03-30,0.0,43.87,-20.66,99.03,8.54,4.22,2.99,-1.67,0.29,0.31,0.35,0.39,0.0,0.0,-44.55,98.91,6.8,2.87,2.05,-2.63,0.29,0.31,0.35,0.39,0.0,179.3,-8.29,99.17,10.34,4.97,3.88,-0.79,0.29,0.31,0.35,0.39,0.14,3.61,0.51,0.0
2012-03-31,0.0,77.74,-32.74,98.52,8.04,3.05,2.76,-1.73,0.29,0.31,0.35,0.39,0.0,0.0,-70.02,98.27,4.63,-2.58,-0.01,-4.19,0.29,0.31,0.34,0.39,0.0,338.93,-12.58,98.84,11.56,5.41,5.08,-0.01,0.29,0.31,0.35,0.39,0.84,4.62,0.51,0.0
2012-04-01,0.0,192.64,-100.38,98.83,4.66,-3.27,0.28,-1.22,0.29,0.31,0.34,0.39,0.0,0.0,-140.04,98.62,-0.53,-4.69,-0.93,-2.27,0.29,0.31,0.34,0.39,0.0,610.42,-71.38,99.04,9.0,-1.74,1.49,-0.41,0.29,0.31,0.34,0.39,0.0,4.65,0.51,0.0
2012-04-02,0.0,160.48,-79.8,98.25,6.51,0.32,-0.46,-0.9,0.29,0.3,0.34,0.39,0.0,0.0,-109.36,97.8,0.51,-3.44,-1.99,-1.41,0.28,0.3,0.34,0.39,0.0,497.1,-54.7,98.6,11.79,3.78,0.72,-0.18,0.29,0.31,0.34,0.39,0.0,3.49,0.51,0.0
2012-04-03,0.0,180.71,-78.5,97.55,10.0,3.84,0.33,0.95,0.28,0.3,0.34,0.39,0.0,0.0,-125.72,97.4,1.28,0.2,-1.94,-0.67,0.28,0.3,0.34,0.39,0.0,585.05,-29.93,97.76,16.94,7.72,2.95,2.44,0.29,0.3,0.34,0.39,0.86,5.16,0.51,5.64846004310085
2012-04-04,0.0,122.18,-58.83,97.88,10.56,5.89,1.64,1.05,0.32,0.3,0.34,0.39,0.0,0.0,-80.39,97.48,6.5,4.19,-0.96,-1.05,0.3,0.3,0.34,0.39,0.0,424.06,-15.55,98.23,13.77,8.68,3.23,1.97,0.33,0.3,0.34,0.39,3.63,3.71,0.55,0.0
2012-04-05,0.0,86.89,-29.99,98.38,9.26,4.95,-1.7,-1.97,0.31,0.3,0.34,0.39,0.0,0.0,-44.33,98.25,6.33,3.84,-2.94,-2.68,0.31,0.3,0.34,0.39,0.0,308.71,-14.3,98.51,12.5,5.43,-0.76,-1.22,0.32,0.3,0.34,0.39,0.22,3.6,0.49,0.0
2012-04-06,0.0,97.71,-37.14,98.24,7.82,2.71,0.12,-0.92,0.31,0.3,0.34,0.39,0.0,0.0,-90.36,97.95,4.24,1.98,-1.28,-1.8,0.3,0.3,0.33,0.39,0.0,341.89,-14.25,98.48,10.69,3.51,1.85,1.45,0.31,0.3,0.34,0.39,0.08,3.53,0.43,0.0
2012-04-07,0.0,129.6,-49.1,97.81,5.64,1.1,1.09,-1.62,0.31,0.3,0.33,0.39,0.0,0.0,-103.81,97.72,3.39,-2.74,-0.07,-3.28,0.3,0.3,0.33,0.39,0.0,500.14,-15.93,98.01,9.26,3.49,2.19,1.45,0.32,0.3,0.33,0.39,2.69,3.62,0.43,0.0
2012-04-08,0.04,148.08,-75.19,98.47,3.51,-5.44,0.62,-1.24,0.31,0.3,0.33,0.39,0.0,0.0,-95.98,98.02,0.01,-7.04,-0.55,-2.56,0.31,0.3,0.33,0.39,0.07,459.38,-54.61,98.69,6.65,-3.13,1.69,1.99,0.32,0.3,0.33,0.39,0.65,4.68,0.41,0.0
2012-04-09,0.31,60.16,-27.01,98.05,4.8,0.78,1.18,2.57,0.32,0.3,0.33,0.39,0.06,0.0,-78.27,97.57,0.2,-5.43,-0.06,2.01,0.31,0.3,0.33,0.39,0.64,288.29,-10.09,98.6,8.47,5.44,3.53,3.38,0.33,0.31,0.33,0.39,3.31,2.05,0.44,5.96786456531415
2012-04-10,0.14,155.74,-50.8,97.16,11.23,5.73,1.21,1.96,0.33,0.31,0.33,0.39,0.05,0.0,-110.12,96.96,6.88,3.87,-0.99,-0.12,0.32,0.31,0.33,0.39,0.27,607.55,-14.03,97.54,17.66,8.11,3.6,2.97,0.34,0.31,0.33,0.39,2.65,5.55,0.51,2.97381934616141
2012-04-11,0.02,112.32,-41.01,97.22,8.91,5.85,2.11,1.17,0.36,0.31,0.33,0.39,0.01,0.0,-71.06,96.88,6.33,3.14,0.98,0.26,0.35,0.31,0.33,0.39,0.04,371.34,-9.95,97.52,10.71,7.5,3.32,2.7,0.36,0.32,0.33,0.39,3.66,3.1,0.49,1.24065710267614
2012-04-12,0.01,166.28,-75.11,97.48,7.26,3.86,1.1,1.29,0.34,0.32,0.33,0.39,0.0,0.0,-100.11,97.31,2.06,0.87,-0.02,0.72,0.34,0.32,0.33,0.39,0.01,485.22,-48.67,97.61,11.91,5.72,2.45,1.76,0.35,0.32,0.33,0.39,1.95,3.53,0.51,3.80564687395702
2012-04-13,0.0,183.46,-83.3,97.63,7.43,2.56,0.11,-0.46,0.34,0.32,0.33,0.39,0.0,0.0,-119.27,97.5,2.92,0.53,-1.49,-1.76,0.33,0.32,0.33,0.39,0.0,571.35,-13.56,97.77,12.24,5.73,1.6,0.83,0.35,0.32,0.33,0.39,0.35,3.94,0.45,0.0
2012-04-14,0.0,159.32,-72.31,97.39,8.3,0.88,-1.82,-1.57,0.32,0.32,0.33,0.39,0.0,0.0,-98.3,97.21,1.39,-0.45,-2.92,-2.61,0.32,0.32,0.33,0.39,0.0,516.01,-49.96,97.53,13.61,4.33,-0.75,-0.82,0.33,0.32,0.33,0.39,0.26,5.51,0.44,0.0
2012-04-15,0.0,120.71,-51.74,97.68,9.16,1.99,-1.86,-3.25,0.32,0.32,0.32,0.39,0.0,0.0,-66.69,97.38,5.77,-0.01,-3.46,-4.28,0.31,0.32,0.32,0.39,0.0,400.06,-29.36,98.21,12.2,4.18,-0.1,-2.2,0.32,0.32,0.33,0.39,0.75,6.47,0.44,0.0114989734773029
2012-04-16,0.0,115.49,-56.67,98.74,6.37,-0.31,0.29,-3.6,0.31,0.31,0.32,0.39,0.0,0.0,-101.5,98.28,2.64,-4.12,-0.36,-4.49,0.31,0.31,0.32,0.39,0.0,398.91,-22.94,99.07,8.96,2.49,0.79,-1.79,0.31,0.32,0.32,0.39,0.36,5.62,0.42,0.0
2012-04-17,0.0,177.46,-84.02,98.35,5.14,-2.3,-0.07,0.72,0.3,0.31,0.32,0.39,0.0,0.0,-118.03,97.55,-0.74,-4.02,-1.01,-1.71,0.3,0.31,0.32,0.39,0.0,493.82,-64.95,99.06,10.48,0.89,1.44,2.28,0.31,0.31,0.32,0.39,0.01,4.59,0.4,0.0193018483369013
2012-04-18,0.0,160.17,-57.34,97.0,7.74,1.7,0.42,2.13,0.31,0.31,0.32,0.39,0.0,0.0,-108.37,96.56,3.29,-1.13,-1.76,1.46,0.3,0.31,0.32,0.39,0.0,540.13,-7.63,97.51,12.41,3.92,1.87,2.78,0.31,0.31,0.32,0.39,2.3,4.9,0.42,0.0
2012-04-19,0.0,171.02,-73.41,96.55,8.55,3.59,0.22,1.75,0.31,0.31,0.32,0.39,0.0,0.0,-98.18,96.47,3.08,0.13,-1.22,0.68,0.3,0.31,0.32,0.39,0.0,585.87,-47.27,96.76,13.95,6.05,1.34,2.68,0.31,0.31,0.32,0.39,1.51,4.35,0.43,0.0
2012-04-20,0.0,177.92,-69.6,97.02,7.92,4.3,1.94,1.43,0.32,0.31,0.32,0.38,0.0,0.0,-100.85,96.77,2.93,2.34,1.1,0.95,0.31,0.31,0.32,0.38,0.0,501.88,-42.34,97.44,12.49,6.44,3.5,2.03,0.32,0.31,0.32,0.38,1.95,4.41,0.4,1.65071871042925
2012-04-21,0.0,128.53,-55.04,97.47,7.66,4.54,1.49,2.52,0.34,0.31,0.32,0.38,0.0,0.0,-77.91,97.36,4.31,2.07,0.04,1.93,0.32,0.31,0.32,0.38,0.0,512.94,-33.89,97.71,11.83,6.52,3.35,3.32,0.39,0.31,0.32,0.38,8.46,3.45,0.44,5.66663252797123
2012-04-22,0.0,169.05,-65.72,98.01,7.64,4.19,2.5,1.86,0.37,0.32,0.32,0.38,0.0,0.0,-100.55,97.75,5.06,2.22,1.13,1.42,0.36,0.32,0.32,0.38,0.0,520.42,-30.37,98.16,10.93,6.35,3.87,2.6,0.38,0.33,0.32,0.38,2.1,4.42,0.5,4.23716638757402
2012-04-23,0.0,194.4,-67.34,97.69,8.8,4.32,0.52,2.05,0.35,0.33,0.32,0.38,0.0,0.0,-104.0,97.22,4.5,1.59,-0.65,1.36,0.34,0.33,0.32,0.38,0.0,577.85,-24.03,98.14,13.1,6.18,1.56,2.57,0.38,0.33,0.32,0.38,4.15,4.91,0.51,5.99938407297068
2012-04-24,0.0,127.87,-50.52,97.08,8.39,5.02,1.11,2.68,0.37,0.33,0.32,0.38,0.0,0.0,-69.76,96.91,5.96,4.36,-1.22,1.7,0.37,0.33,0.32,0.38,0.0,430.29,-27.96,97.51,11.27,5.78,4.46,4.1,0.39,0.34,0.32,0.38,3.95,3.94,0.51,2.54599593116211
2012-04-25,0.0,145.16,-46.15,97.65,10.71,4.0,1.14,2.12,0.36,0.34,0.32,0.38,0.0,0.0,-92.88,97.51,5.75,1.79,-2.19,0.31,0.35,0.34,0.32,0.38,0.0,572.93,-17.08,97.83,16.14,5.67,3.84,4.2,0.37,0.34,0.32,0.38,0.28,6.08,0.44,0.0
2012-04-26,0.0,108.01,-41.18,98.06,13.06,6.15,0.92,0.82,0.34,0.34,0.31,0.38,0.0,0.0,-73.91,97.5,10.23,3.77,-2.19,-0.92,0.33,0.34,0.31,0.38,0.0,343.03,-20.17,98.63,15.79,9.14,3.37,2.17,0.35,0.34,0.32,0.38,0.35,4.3,0.41,0.0
2012-04-27,0.0,207.38,-68.46,98.77,14.61,9.2,-0.21,-0.3,0.33,0.33,0.31,0.38,0.0,0.0,-121.07,98.67,7.15,6.32,-1.78,-2.76,0.32,0.33,0.31,0.38,0.0,662.34,-19.2,98.85,21.01,12.16,1.36,1.14,0.34,0.34,0.31,0.38,0.32,5.32,0.4,0.0
2012-04-28,0.0,227.74,-93.61,98.28,20.48,9.8,-2.26,0.82,0.32,0.33,0.31,0.38,0.0,0.0,-130.03,97.81,12.69,7.18,-3.71,-1.23,0.3,0.32,0.31,0.38,0.0,672.28,-52.9,98.71,29.08,13.37,-1.18,2.98,0.32,0.33,0.31,0.38,0.0,9.45,0.4,0.0
2012-04-29,0.0,150.89,-67.7,97.97,17.72,8.74,0.72,0.66,0.3,0.32,0.31,0.38,0.0,0.0,-96.06,97.54,14.09,5.45,-2.45,-0.94,0.3,0.32,0.31,0.38,0.0,549.66,-43.8,98.64,21.15,11.61,4.85,2.67,0.3,0.32,0.31,0.38,0.07,6.47,0.4,0.0
2012-04-30,0.0,220.71,-74.1,98.55,18.11,8.93,-2.06,-1.25,0.29,0.31,0.31,0.38,0.0,0.0,-120.45,98.18,11.32,7.38,-4.82,-3.01,0.28,0.31,0.31,0.38,0.0,657.46,-23.53,98.86,24.1,10.3,1.46,0.53,0.3,0.32,0.31,0.38,0.35,10.51,0.38,0.0246406574513633
2012-05-01,0.0,212.03,-69.37,98.72,16.35,9.55,1.71,-0.14,0.28,0.31,0.31,0.38,0.0,0.0,-119.33,98.24,12.37,7.87,-3.16,-2.95,0.28,0.3,0.31,0.38,0.0,668.64,-24.97,98.93,19.79,11.75,3.69,1.94,0.29,0.31,0.31,0.38,0.65,7.86,0.37,0.0
2012-05-02,0.0,176.0,-66.44,98.46,16.37,11.63,1.18,-0.03,0.34,0.31,0.31,0.38,0.0,0.0,-107.01,98.33,12.46,7.72,-1.48,-3.34,0.28,0.3,0.31,0.38,0.0,499.8,-29.56,98.7,19.5,13.93,3.44,2.32,0.36,0.31,0.31,0.38,7.32,5.93,0.37,0.0
2012-05-03,0.0,188.75,-72.86,98.46,13.39,7.02,1.85,0.44,0.32,0.31,0.31,0.38,0.0,0.0,-101.89,98.17,8.46,5.55,0.36,-1.67,0.31,0.31,0.31,0.38,0.0,583.89,-35.41,98.71,17.84,8.55,2.86,1.43,0.34,0.31,0.31,0.38,0.0,6.45,0.37,0.0
2012-05-04,0.0,236.36,-88.91,97.84,15.73,7.51,0.65,0.64,0.31,0.31,0.3,0.38,0.0,0.0,-133.65,97.53,8.43,5.65,-0.37,-1.03,0.3,0.3,0.3,0.38,0.0,679.54,-48.41,98.23,20.8,10.53,1.78,1.88,0.31,0.31,0.31,0.38,0.02,6.95,0.37,0.0164271049675755
2012-05-05,0.0,105.13,-42.47,97.67,13.15,9.7,1.84,1.0,0.34,0.3,0.3,0.38,0.0,0.0,-76.47,97.49,11.28,7.62,-0.42,-0.71,0.3,0.3,0.3,0.38,0.0,347.32,-20.57,97.9,15.71,11.74,3.26,2.46,0.4,0.31,0.3,0.38,10.11,2.84,0.4,7.3221767004847
2012-05-06,0.0,134.73,-50.69,98.09,11.01,8.72,1.05,0.91,0.39,0.33,0.3,0.38,0.0,0.0,-95.47,97.86,7.56,7.3,-1.01,-0.75,0.37,0.31,0.3,0.38,0.0,590.6,-4.84,98.48,15.77,10.35,2.83,1.79,0.43,0.35,0.3,0.38,11.65,3.27,0.46,2.89979470440127
2012-05-07,0.0,155.37,-51.9,98.85,11.34,7.92,1.05,-0.09,0.37,0.35,0.3,0.38,0.0,0.0,-86.21,98.53,7.85,7.32,-1.44,-0.98,0.36,0.35,0.3,0.38,0.0,489.47,-4.67,99.0,14.91,8.7,1.81,1.0,0.39,0.35,0.3,0.38,0.87,3.93,0.38,0.0262833679481209
2012-05-08,0.0,206.98,-73.0,98.73,14.33,7.54,0.38,1.38,0.35,0.35,0.3,0.38,0.0,0.0,-106.17,98.54,7.27,5.74,-1.76,0.09,0.34,0.35,0.3,0.38,0.0,645.48,-50.45,99.01,20.52,10.01,2.41,2.59,0.36,0.35,0.3,0.38,0.01,6.77,0.37,1.11786449304352
2012-05-09,0.0,153.59,-42.72,98.83,16.0,11.85,1.67,2.22,0.34,0.34,0.3,0.38,0.0,0.0,-63.0,98.62,12.68,9.32,-0.34,1.44,0.34,0.34,0.3,0.38,0.0,540.42,-10.87,99.2,19.32,13.72,3.84,3.0,0.34,0.35,0.3,0.38,1.81,5.59,0.37,0.173203288001875
2012-05-10,0.0,205.38,-67.51,99.25,19.29,13.47,0.5,2.05,0.33,0.34,0.3,0.38,0.0,0.0,-93.12,99.19,11.38,10.85,-1.05,1.21,0.32,0.33,0.3,0.38,0.0,578.35,-23.91,99.32,25.45,15.65,2.48,3.28,0.34,0.34,0.3,0.38,0.04,7.09,0.36,0.0
