date,snow_depth_water_equivalent_mean,surface_net_solar_radiation_mean,surface_net_thermal_radiation_mean,surface_pressure_mean,temperature_2m_mean,dewpoint_temperature_2m_mean,u_component_of_wind_10m_mean,v_component_of_wind_10m_mean,volumetric_soil_water_layer_1_mean,volumetric_soil_water_layer_2_mean,volumetric_soil_water_layer_3_mean,volumetric_soil_water_layer_4_mean,snow_depth_water_equivalent_min,surface_net_solar_radiation_min,surface_net_thermal_radiation_min,surface_pressure_min,temperature_2m_min,dewpoint_temperature_2m_min,u_component_of_wind_10m_min,v_component_of_wind_10m_min,volumetric_soil_water_layer_1_min,volumetric_soil_water_layer_2_min,volumetric_soil_water_layer_3_min,volumetric_soil_water_layer_4_min,snow_depth_water_equivalent_max,surface_net_solar_radiation_max,surface_net_thermal_radiation_max,surface_pressure_max,temperature_2m_max,dewpoint_temperature_2m_max,u_component_of_wind_10m_max,v_component_of_wind_10m_max,volumetric_soil_water_layer_1_max,volumetric_soil_water_layer_2_max,volumetric_soil_water_layer_3_max,volumetric_soil_water_layer_4_max,total_precipitation_sum,potential_evaporation_sum,streamflow
2020-12-16,0.23,32.07,-39.12,98.94,6.16,5.19,-1.34,0.78,0.39,0.38,0.32,0.32,0.18,0.0,-78.23,98.83,3.78,2.88,-1.99,0.14,0.38,0.38,0.32,0.32,0.29,180.25,-3.31,99.04,10.15,7.81,-0.72,1.57,0.4,0.39,0.32,0.32,0.12,0.22,
2020-12-17,0.15,23.96,-43.19,99.34,5.61,4.11,0.27,1.58,0.38,0.38,0.32,0.32,0.12,0.0,-72.18,99.02,2.45,1.3,-1.56,0.97,0.37,0.38,0.32,0.32,0.18,109.82,-8.91,99.69,9.72,7.05,2.48,2.25,0.38,0.38,0.32,0.32,0.02,0.27,
2020-12-18,0.1,41.27,-54.51,99.54,3.74,2.88,-1.08,0.75,0.37,0.37,0.32,0.32,0.09,-0.0,-86.41,99.26,0.35,-0.03,-1.68,-0.29,0.37,0.37,0.32,0.32,0.12,203.24,-19.38,99.69,8.96,6.63,-0.37,1.62,0.37,0.38,0.32,0.32,0.0,0.23,
2020-12-19,0.07,38.13,-42.11,99.08,4.58,2.14,-1.29,1.22,0.37,0.37,0.32,0.32,0.06,-0.0,-76.19,98.96,0.67,-0.52,-1.61,0.89,0.36,0.37,0.32,0.32,0.09,209.54,-17.98,99.23,9.88,5.25,-0.9,1.76,0.37,0.37,0.32,0.32,0.0,0.6,
2020-12-20,0.05,17.47,-23.64,99.2,6.24,4.62,-0.19,1.24,0.37,0.37,0.32,0.32,0.04,0.0,-68.02,99.03,4.32,1.61,-1.34,0.9,0.36,0.37,0.32,0.32,0.06,109.37,-4.63,99.49,8.98,7.64,1.27,1.83,0.38,0.37,0.33,0.32,2.0,0.12,
2020-12-21,0.03,17.3,-25.37,99.27,5.95,4.66,-0.17,1.94,0.38,0.37,0.33,0.32,0.02,0.0,-58.91,98.76,2.79,2.29,-1.3,1.17,0.37,0.37,0.33,0.32,0.04,102.97,-0.79,99.61,8.63,7.05,2.47,3.22,0.43,0.38,0.33,0.32,7.39,0.45,
2020-12-22,0.01,3.77,-4.05,98.92,11.32,9.78,3.83,2.96,0.41,0.39,0.33,0.32,0.0,0.0,-14.26,98.77,9.04,7.51,2.94,2.27,0.4,0.38,0.33,0.32,0.02,18.45,0.54,99.05,12.65,11.24,4.59,3.57,0.43,0.4,0.33,0.32,7.12,1.41,
2020-12-23,0.0,14.84,-18.91,98.61,11.49,9.75,2.32,2.05,0.42,0.42,0.33,0.32,0.0,0.0,-35.89,98.33,10.43,8.92,0.38,1.28,0.41,0.4,0.33,0.32,0.0,93.76,3.23,98.93,12.43,10.56,3.59,2.75,0.44,0.43,0.35,0.32,19.79,1.08,
2020-12-24,0.02,11.14,-27.72,98.22,6.49,4.69,3.08,1.26,0.42,0.42,0.35,0.32,0.0,0.0,-76.73,98.11,2.0,1.39,1.15,-3.49,0.41,0.42,0.35,0.32,0.36,59.69,-4.01,98.47,10.53,8.88,4.93,3.67,0.44,0.43,0.36,0.32,11.92,1.63,
2020-12-25,0.52,29.4,-43.05,99.12,1.55,-0.12,1.37,-2.03,0.42,0.42,0.36,0.32,0.49,0.0,-83.71,98.56,-2.18,-3.57,0.62,-3.42,0.4,0.41,0.36,0.32,0.59,163.92,-6.3,99.59,3.03,1.77,2.79,-0.79,0.43,0.43,0.37,0.32,3.86,1.02,
2020-12-26,0.55,27.88,-37.76,99.56,0.07,-1.89,1.31,1.1,0.4,0.41,0.37,0.32,0.49,0.0,-63.53,99.02,-2.17,-3.19,0.48,-0.58,0.39,0.4,0.37,0.32,0.59,153.99,-10.98,99.74,2.12,-1.06,2.19,2.11,0.4,0.41,0.37,0.32,0.15,0.82,
2020-12-27,0.55,25.14,-41.36,97.12,1.95,-3.91,-0.45,3.06,0.39,0.4,0.37,0.32,0.53,0.0,-69.49,95.62,-0.81,-5.73,-1.39,2.12,0.38,0.39,0.37,0.32,0.57,140.31,-11.7,98.91,4.65,-2.27,0.42,4.26,0.39,0.4,0.37,0.32,1.5,2.79,
2020-12-28,1.03,14.29,-34.68,95.34,1.75,-0.56,-0.69,2.16,0.41,0.4,0.37,0.32,0.78,0.0,-86.24,95.25,-0.52,-2.45,-1.95,1.48,0.4,0.39,0.37,0.32,1.09,67.33,-6.58,95.58,3.21,1.09,1.93,2.91,0.42,0.4,0.37,0.32,5.7,0.89,
2020-12-29,1.18,23.95,-40.47,96.2,2.21,0.1,1.56,2.34,0.41,0.4,0.38,0.32,1.06,0.0,-81.58,95.36,0.27,-1.98,-1.82,1.26,0.4,0.4,0.37,0.32,1.32,122.28,-10.53,97.03,4.33,1.37,4.02,3.4,0.42,0.41,0.38,0.32,4.37,1.02,
2020-12-30,1.02,38.55,-52.15,97.52,1.7,-0.18,1.34,1.62,0.4,0.4,0.38,0.33,0.95,0.0,-74.9,97.08,-0.05,-1.53,0.24,1.15,0.39,0.4,0.38,0.32,1.09,187.91,-22.91,97.98,4.04,0.8,3.03,2.09,0.4,0.4,0.38,0.33,0.52,0.58,
2020-12-31,1.16,17.57,-30.52,97.71,1.48,-0.64,-0.27,1.89,0.39,0.4,0.38,0.33,0.94,0.0,-56.54,97.5,-0.74,-2.87,-1.38,1.54,0.39,0.39,0.38,0.33,1.34,80.75,-10.14,97.99,3.42,0.62,1.16,2.24,0.4,0.4,0.38,0.33,2.91,0.59,
2021-01-01,1.16,32.0,-35.56,97.94,2.11,0.4,1.09,0.54,0.4,0.4,0.38,0.33,1.07,0.0,-81.17,97.63,0.32,-0.72,-0.45,-0.99,0.39,0.39,0.38,0.33,1.29,164.1,-10.18,98.29,3.87,1.31,2.26,1.95,0.4,0.4,0.38,0.33,0.5,0.56,
2021-01-02,1.04,26.08,-29.44,98.33,0.84,-0.79,-0.67,-1.42,0.39,0.39,0.38,0.33,1.0,0.0,-77.17,98.23,-0.46,-1.75,-1.08,-2.17,0.38,0.39,0.38,0.33,1.08,140.75,-7.63,98.45,2.66,-0.09,-0.31,-0.74,0.39,0.39,0.38,0.33,0.07,0.58,
2021-01-03,2.2,14.35,-21.95,98.21,0.37,-1.09,0.23,-0.88,0.38,0.39,0.38,0.33,1.02,0.0,-36.5,98.09,-0.65,-1.88,-0.53,-1.76,0.38,0.39,0.38,0.33,3.32,73.82,-10.24,98.37,1.62,-0.13,0.97,0.24,0.38,0.39,0.38,0.33,2.84,0.4,
2021-01-04,3.36,27.32,-30.64,98.39,0.51,-1.69,-1.26,-0.49,0.38,0.39,0.38,0.33,3.24,0.0,-46.64,98.32,-1.7,-2.33,-2.26,-1.12,0.38,0.38,0.38,0.33,3.5,160.59,-5.45,98.48,3.15,-0.2,-0.61,0.11,0.38,0.39,0.38,0.33,0.24,0.62,
2021-01-05,3.26,15.51,-19.21,98.34,1.36,-0.56,-0.96,-1.29,0.38,0.38,0.38,0.33,3.14,0.0,-47.26,98.28,0.18,-1.68,-1.37,-1.63,0.38,0.38,0.38,0.33,3.47,76.82,-5.6,98.4,3.16,-0.05,-0.36,-0.86,0.38,0.38,0.38,0.33,1.3,0.5,
2021-01-06,5.0,16.18,-16.64,98.41,0.39,-0.42,0.58,-0.87,0.38,0.38,0.38,0.33,3.53,0.0,-31.83,98.3,-0.87,-1.9,-0.66,-1.71,0.38,0.38,0.38,0.33,6.14,73.78,-4.87,98.54,1.44,0.46,1.52,0.21,0.39,0.38,0.38,0.33,4.26,0.29,
2021-01-07,6.74,35.72,-40.96,98.57,0.36,-1.53,1.98,0.63,0.38,0.38,0.38,0.33,6.18,0.0,-79.5,98.51,-0.79,-3.61,1.05,-0.55,0.38,0.38,0.38,0.33,6.97,180.57,-7.49,98.64,2.23,0.3,3.28,1.37,0.39,0.38,0.38,0.33,1.44,0.82,
2021-01-08,8.62,16.52,-21.95,98.67,0.08,-1.7,2.6,0.99,0.38,0.38,0.38,0.33,7.04,0.0,-31.11,98.5,-1.01,-2.13,1.23,0.08,0.37,0.38,0.38,0.33,10.12,77.68,-12.68,99.0,0.92,-1.42,4.1,1.89,0.38,0.38,0.38,0.33,3.3,0.99,
2021-01-09,10.12,22.98,-26.74,99.29,-1.06,-3.53,-0.31,-1.25,0.37,0.38,0.38,0.33,10.07,0.0,-53.42,99.04,-2.27,-5.52,-0.99,-1.76,0.37,0.38,0.38,0.33,10.17,108.81,-4.71,99.51,0.29,-2.29,1.12,0.19,0.37,0.38,0.38,0.33,0.07,0.66,
2021-01-10,9.85,29.92,-38.69,99.49,-1.99,-5.62,-1.32,-0.81,0.37,0.38,0.38,0.33,9.6,0.0,-56.63,99.44,-4.35,-6.86,-2.36,-1.41,0.37,0.38,0.38,0.33,10.07,150.02,-19.19,99.54,1.02,-4.43,-0.86,-0.28,0.37,0.38,0.38,0.33,0.0,0.74,
2021-01-11,9.41,42.36,-54.88,99.34,-2.55,-5.97,-0.04,0.92,0.37,0.38,0.38,0.33,9.18,-0.0,-94.06,99.05,-5.59,-7.45,-1.14,-0.84,0.37,0.37,0.38,0.33,9.61,209.16,-8.9,99.51,0.06,-4.88,1.81,2.21,0.37,0.38,0.38,0.33,0.0,0.71,
2021-01-12,11.46,6.43,-8.61,98.45,1.38,-0.54,3.61,2.24,0.39,0.38,0.38,0.33,9.18,0.0,-24.93,98.1,-0.9,-6.26,1.96,-1.37,0.37,0.37,0.38,0.33,13.63,34.75,0.14,98.99,2.67,2.19,5.04,3.77,0.43,0.4,0.38,0.33,11.6,1.22,
2021-01-13,11.42,32.01,-36.32,98.85,1.21,-0.6,2.9,0.65,0.4,0.4,0.38,0.33,10.6,0.0,-70.73,98.51,-0.7,-2.18,2.05,-1.07,0.4,0.4,0.38,0.33,11.76,159.7,1.17,99.07,2.86,2.37,4.84,1.49,0.41,0.4,0.38,0.33,0.87,0.96,
2021-01-14,10.39,14.86,-26.63,98.88,0.64,-1.04,0.34,-0.34,0.4,0.4,0.38,0.33,10.08,0.0,-41.71,98.58,-0.46,-3.84,-3.0,-1.45,0.4,0.4,0.38,0.33,10.55,80.25,-10.33,99.09,2.4,2.03,3.11,0.46,0.41,0.4,0.38,0.33,1.61,0.4,
2021-01-15,10.4,43.33,-61.47,99.39,-1.04,-4.24,-1.33,-1.15,0.39,0.4,0.38,0.33,10.23,0.0,-99.93,98.88,-2.66,-5.46,-3.01,-2.26,0.39,0.39,0.38,0.33,10.55,218.57,-29.03,99.88,1.02,-3.21,0.89,0.13,0.39,0.4,0.38,0.33,0.09,0.95,
2021-01-16,10.39,33.3,-35.27,99.65,-2.32,-5.64,1.46,0.01,0.38,0.39,0.38,0.33,10.3,0.0,-76.04,99.12,-4.14,-6.43,0.16,-1.29,0.38,0.39,0.38,0.33,10.69,172.89,-1.98,99.9,-0.25,-4.69,2.72,1.87,0.39,0.39,0.38,0.33,0.62,1.0,
2021-01-17,14.18,13.29,-10.25,99.02,-0.85,-2.24,0.9,0.68,0.38,0.39,0.38,0.33,11.09,0.0,-23.63,98.69,-3.07,-5.57,-0.76,-0.08,0.38,0.39,0.38,0.33,15.37,76.45,-0.98,99.45,1.11,0.32,2.48,1.41,0.38,0.39,0.38,0.33,5.22,0.35,
2021-01-18,15.14,20.17,-29.51,99.6,1.23,-0.07,2.8,1.25,0.39,0.39,0.38,0.33,13.95,0.0,-53.4,99.51,-0.01,-0.71,2.38,0.42,0.38,0.39,0.38,0.33,16.13,85.03,-11.77,99.75,2.52,0.73,3.86,2.25,0.41,0.39,0.38,0.33,2.19,0.6,
2021-01-19,13.29,12.1,-30.8,98.86,2.44,-1.59,2.68,2.44,0.4,0.39,0.38,0.33,12.19,0.0,-72.62,98.41,0.42,-3.06,1.49,1.83,0.39,0.39,0.38,0.33,13.93,66.91,-6.1,99.49,4.63,0.1,4.88,3.35,0.41,0.4,0.38,0.33,1.48,2.33,
2021-01-20,10.99,34.7,-51.83,97.88,3.89,-2.1,-0.05,2.35,0.4,0.4,0.38,0.34,9.49,0.0,-77.19,97.43,0.86,-4.15,-1.66,2.13,0.39,0.39,0.38,0.33,12.19,182.02,2.21,98.36,8.87,1.04,1.27,2.55,0.41,0.4,0.38,0.34,0.0,1.28,
2021-01-21,6.95,26.09,-38.55,97.15,7.43,1.22,1.22,3.82,0.41,0.4,0.38,0.34,3.38,0.0,-66.01,96.82,1.98,-4.12,-1.05,2.3,0.4,0.4,0.38,0.34,9.49,156.7,-13.31,97.38,10.29,5.71,3.4,4.96,0.43,0.41,0.38,0.34,1.46,3.73,
2021-01-22,1.79,24.56,-27.84,96.63,6.76,3.43,1.63,1.31,0.42,0.42,0.39,0.34,1.09,0.0,-64.92,96.48,1.2,1.01,-0.33,-2.56,0.42,0.41,0.38,0.34,3.16,127.24,-7.16,96.78,10.27,5.91,3.08,4.72,0.43,0.42,0.39,0.34,7.76,2.73,
2021-01-23,4.2,34.26,-32.61,96.86,2.55,0.44,0.72,0.88,0.42,0.42,0.39,0.34,2.99,0.0,-56.77,96.45,1.01,-0.69,-1.84,-1.76,0.41,0.42,0.39,0.34,4.72,163.44,-5.85,97.17,5.25,1.18,2.68,2.2,0.43,0.43,0.4,0.34,7.68,0.93,
2021-01-24,5.65,30.47,-37.28,97.04,0.88,-2.63,3.31,1.52,0.41,0.42,0.4,0.34,4.36,0.0,-85.29,96.43,-0.66,-4.69,-1.39,0.05,0.4,0.41,0.4,0.34,6.12,134.37,-8.73,97.37,2.85,0.65,6.16,2.57,0.43,0.42,0.4,0.34,4.24,2.46,
2021-01-25,6.94,34.73,-33.2,97.53,-0.19,-2.38,1.08,0.36,0.4,0.41,0.4,0.34,6.08,0.0,-59.24,97.08,-2.46,-4.72,-1.38,-0.85,0.4,0.41,0.4,0.34,7.42,170.99,-6.21,98.47,1.91,-0.32,2.91,1.42,0.41,0.41,0.4,0.34,2.97,0.6,
2021-01-26,8.07,40.84,-38.93,98.9,0.73,-2.27,3.91,1.01,0.39,0.4,0.4,0.34,7.43,0.0,-71.02,98.54,-1.06,-3.29,1.94,0.02,0.39,0.4,0.4,0.34,8.71,202.79,-8.51,99.24,3.01,-1.24,6.41,1.82,0.4,0.41,0.4,0.34,2.0,2.33,
2021-01-27,9.57,17.91,-25.78,98.75,0.53,-1.74,1.4,1.67,0.39,0.4,0.4,0.34,8.55,0.0,-75.3,98.51,-1.49,-3.9,0.13,1.0,0.39,0.4,0.4,0.34,10.69,80.98,-3.56,99.23,2.26,1.05,2.69,2.79,0.4,0.4,0.4,0.34,3.03,0.68,
2021-01-28,6.95,7.91,-2.42,97.84,6.37,5.48,3.08,1.62,0.42,0.42,0.4,0.34,2.61,0.0,-10.25,97.36,2.05,1.29,0.11,0.25,0.4,0.4,0.4,0.34,9.98,62.33,2.39,98.61,10.09,9.03,5.75,2.95,0.44,0.44,0.41,0.34,18.16,0.26,
2021-01-29,1.2,37.25,-24.24,97.24,8.16,6.18,4.48,1.79,0.43,0.43,0.42,0.34,0.46,0.0,-62.52,96.95,6.44,4.29,1.33,0.36,0.41,0.43,0.41,0.34,2.39,179.04,-0.72,97.72,9.4,7.98,6.36,3.58,0.44,0.44,0.42,0.35,12.13,2.16,
2021-01-30,0.26,21.53,-17.47,97.18,5.57,4.26,1.22,0.52,0.43,0.43,0.42,0.35,0.17,0.0,-32.08,96.86,1.74,0.85,-3.11,-1.32,0.42,0.43,0.42,0.35,0.44,110.39,-6.86,97.5,7.39,5.73,4.82,1.92,0.44,0.44,0.43,0.35,10.45,1.05,
2021-01-31,0.17,39.57,-21.65,97.14,2.83,0.16,-2.16,-0.11,0.41,0.42,0.42,0.35,0.14,0.0,-52.29,96.71,0.02,-2.5,-2.5,-1.25,0.4,0.42,0.42,0.35,0.19,208.39,-6.18,97.41,5.49,2.45,-1.79,0.89,0.43,0.43,0.43,0.35,1.44,1.67,
2021-02-01,0.1,13.8,-8.19,96.65,5.84,4.89,0.32,1.12,0.42,0.42,0.42,0.35,0.06,0.0,-25.87,96.36,3.79,2.78,-1.99,0.19,0.41,0.41,0.42,0.35,0.13,56.67,-0.15,97.33,7.79,6.99,2.81,2.31,0.44,0.43,0.42,0.36,9.73,0.39,
2021-02-02,0.03,12.14,-6.55,97.58,7.82,6.72,2.39,1.78,0.42,0.43,0.42,0.36,0.01,0.0,-19.07,97.41,5.23,4.15,-1.06,0.44,0.41,0.42,0.42,0.36,0.06,50.44,-1.29,97.77,10.27,9.1,4.35,3.24,0.44,0.44,0.43,0.36,12.33,0.73,
2021-02-03,0.01,19.66,-22.3,97.46,10.13,7.95,2.84,2.77,0.42,0.43,0.43,0.36,0.0,0.0,-65.23,97.2,8.36,4.71,-0.28,1.76,0.41,0.42,0.43,0.36,0.01,105.84,-3.64,97.77,11.75,9.77,6.36,4.19,0.44,0.44,0.43,0.36,13.36,2.02,
2021-02-04,0.0,58.31,-54.05,98.56,7.44,3.27,1.42,0.68,0.4,0.41,0.43,0.37,0.0,0.0,-92.48,97.95,5.54,2.28,-1.9,-0.1,0.4,0.41,0.43,0.36,0.0,276.2,-20.62,98.8,9.66,4.77,6.06,1.39,0.42,0.42,0.43,0.37,0.12,2.52,
2021-02-05,0.0,17.77,-19.76,98.44,6.45,5.4,-0.87,0.65,0.42,0.42,0.42,0.37,0.0,0.0,-33.55,98.3,4.07,2.67,-1.65,-0.31,0.39,0.4,0.42,0.37,0.0,90.69,-10.13,98.52,9.09,7.51,0.17,1.42,0.44,0.43,0.43,0.37,11.26,0.12,
2021-02-06,0.0,45.59,-29.97,97.75,7.62,5.84,-2.44,-0.25,0.42,0.42,0.42,0.37,0.0,0.0,-65.13,97.16,5.95,4.9,-3.47,-0.71,0.41,0.42,0.42,0.37,0.0,246.77,-7.44,98.24,11.09,6.59,-1.48,0.38,0.43,0.43,0.42,0.37,3.85,1.33,
2021-02-07,0.0,22.17,-22.29,96.85,5.66,4.54,-0.39,0.45,0.42,0.41,0.42,0.38,0.0,0.0,-41.8,96.72,4.15,2.9,-2.91,-0.06,0.4,0.41,0.42,0.37,0.0,114.17,-4.74,97.18,8.47,7.14,3.05,1.24,0.43,0.42,0.42,0.38,5.9,0.63,
2021-02-08,0.37,46.98,-39.42,96.84,1.06,-1.07,0.32,-0.81,0.41,0.42,0.42,0.38,0.0,0.0,-56.05,96.7,-3.12,-5.91,-1.46,-1.67,0.4,0.41,0.42,0.38,0.95,190.03,-20.59,97.1,4.08,2.64,2.27,0.91,0.42,0.42,0.42,0.38,2.92,1.21,
2021-02-09,1.09,49.46,-45.24,97.48,-3.54,-8.05,-0.5,-1.52,0.4,0.41,0.42,0.38,0.96,0.0,-73.93,97.14,-5.79,-11.43,-1.78,-2.12,0.39,0.4,0.42,0.38,1.16,224.02,-17.25,97.71,-2.05,-5.86,0.48,-0.69,0.4,0.41,0.42,0.38,0.24,1.69,
2021-02-10,2.59,29.54,-41.31,97.93,-5.91,-11.49,-1.4,-2.31,0.39,0.4,0.42,0.38,1.16,0.0,-75.97,97.49,-7.22,-12.76,-2.09,-2.74,0.38,0.39,0.42,0.38,4.0,141.82,-8.27,98.94,-4.06,-10.18,-0.75,-1.55,0.39,0.4,0.42,0.38,2.93,2.01,
2021-02-11,3.95,61.72,-60.77,99.71,-6.02,-11.55,-0.9,0.05,0.38,0.39,0.41,0.38,3.9,0.0,-82.06,99.06,-9.81,-13.24,-1.77,-1.25,0.38,0.39,0.41,0.38,4.02,257.82,-37.42,100.03,-2.58,-10.3,-0.23,0.96,0.38,0.39,0.42,0.38,0.05,1.34,
2021-02-12,3.85,91.82,-89.64,100.04,-5.13,-12.67,-3.28,-0.78,0.38,0.38,0.41,0.38,3.76,0.0,-118.43,99.92,-8.79,-14.3,-4.76,-1.26,0.37,0.38,0.41,0.38,3.9,371.21,-50.01,100.3,-1.7,-11.21,-1.84,-0.33,0.38,0.39,0.41,0.39,0.0,2.95,
2021-02-13,3.68,95.48,-102.44,100.66,-5.31,-13.03,-3.49,-0.54,0.37,0.38,0.41,0.39,3.6,0.0,-122.03,100.36,-9.19,-14.81,-4.5,-1.01,0.37,0.38,0.41,0.39,3.75,380.51,-91.07,100.93,-0.67,-11.33,-2.53,-0.0,0.37,0.38,0.41,0.39,0.0,3.08,
2021-02-14,3.54,93.88,-95.72,100.85,-2.58,-11.72,-2.95,0.81,0.37,0.37,0.41,0.39,3.43,0.0,-124.76,100.64,-7.67,-12.61,-3.48,-0.08,0.37,0.37,0.41,0.39,3.6,384.63,-55.72,100.99,4.15,-10.17,-2.28,1.91,0.37,0.38,0.41,0.39,0.0,3.53,
2021-02-15,3.38,31.89,-34.57,100.17,0.23,-7.6,-0.76,1.51,0.37,0.37,0.41,0.39,3.31,0.0,-82.17,99.75,-3.87,-13.31,-2.46,1.04,0.37,0.37,0.4,0.39,3.43,140.85,4.46,100.6,4.01,-0.54,2.52,2.18,0.37,0.37,0.41,0.39,0.84,1.98,
2021-02-16,2.42,72.64,-33.87,99.22,5.61,2.44,0.58,1.56,0.38,0.37,0.4,0.39,1.58,0.0,-81.79,98.69,2.88,0.17,-1.68,0.88,0.37,0.37,0.4,0.39,3.26,319.05,5.7,99.77,10.78,5.51,2.4,2.58,0.38,0.37,0.4,0.39,0.46,1.09,
2021-02-17,0.87,59.14,-37.17,99.15,6.67,4.1,2.45,1.45,0.39,0.37,0.4,0.39,0.52,0.0,-66.66,98.77,2.88,1.63,-1.0,0.74,0.38,0.37,0.4,0.39,1.52,261.54,6.84,99.29,10.13,5.67,4.18,2.12,0.39,0.38,0.4,0.39,0.87,1.64,
2021-02-18,0.42,63.58,-50.61,98.74,5.0,1.21,-1.04,1.59,0.38,0.38,0.4,0.39,0.26,0.0,-70.33,98.31,-1.57,-2.59,-2.24,0.65,0.38,0.38,0.4,0.39,0.52,267.19,-24.62,99.18,11.49,4.81,3.49,2.88,0.39,0.38,0.4,0.39,1.07,1.59,
2021-02-19,0.16,81.33,-54.58,99.04,7.05,4.66,0.06,0.98,0.38,0.38,0.4,0.39,0.1,0.0,-86.04,98.72,2.2,1.99,-2.25,0.01,0.38,0.38,0.4,0.39,0.24,319.99,-7.98,99.2,11.51,6.27,3.64,1.56,0.39,0.38,0.4,0.39,0.67,1.49,
2021-02-20,0.07,96.89,-68.11,98.97,8.26,4.25,-1.45,1.32,0.37,0.37,0.4,0.39,0.04,0.0,-104.7,98.86,2.68,1.02,-2.16,0.6,0.37,0.37,0.4,0.39,0.1,375.59,-20.51,99.1,15.86,7.58,-0.99,1.76,0.37,0.38,0.4,0.39,0.0,2.37,
2021-02-21,0.03,111.58,-85.33,98.93,7.93,3.33,-1.69,0.48,0.36,0.37,0.4,0.39,0.02,0.0,-127.63,98.84,0.04,-1.25,-2.65,-0.08,0.36,0.37,0.4,0.39,0.04,428.54,-51.84,99.06,16.87,7.58,-1.04,1.3,0.37,0.37,0.4,0.39,0.0,2.5,
2021-02-22,0.01,105.2,-78.5,99.34,7.5,3.78,-1.23,0.29,0.36,0.37,0.4,0.39,0.01,0.0,-117.58,98.92,0.17,-0.47,-2.07,-0.08,0.36,0.37,0.4,0.39,0.02,418.11,-48.59,99.97,16.52,7.97,-0.75,0.73,0.36,0.37,0.4,0.39,0.0,2.16,
2021-02-23,0.0,108.53,-64.59,100.41,9.84,5.43,-0.5,1.2,0.35,0.36,0.39,0.39,0.0,0.0,-112.77,100.0,2.47,1.25,-1.23,0.39,0.35,0.36,0.39,0.39,0.01,416.12,-34.36,100.59,18.62,9.68,0.99,2.07,0.36,0.37,0.39,0.39,0.0,2.45,
2021-02-24,0.0,112.58,-71.97,100.41,10.54,5.76,-0.86,1.24,0.35,0.36,0.39,0.39,0.0,0.0,-116.87,100.12,3.62,1.43,-1.98,0.31,0.35,0.36,0.39,0.39,0.0,426.79,-40.62,100.6,18.68,9.71,0.15,1.9,0.35,0.36,0.39,0.39,0.0,2.44,
2021-02-25,0.0,119.39,-83.83,100.04,10.3,4.25,-0.1,1.14,0.35,0.36,0.39,0.39,0.0,0.0,-130.82,99.92,3.32,1.08,-1.07,0.25,0.35,0.36,0.39,0.39,0.0,448.39,-56.88,100.15,17.68,8.09,1.06,2.03,0.35,0.36,0.39,0.39,0.0,2.53,
2021-02-26,0.0,69.58,-43.69,100.21,7.04,3.87,0.86,-0.68,0.35,0.36,0.39,0.39,0.0,0.0,-82.64,100.02,4.14,1.78,-0.07,-3.39,0.34,0.35,0.39,0.39,0.0,324.77,-16.56,100.57,11.75,7.36,2.03,1.51,0.35,0.36,0.39,0.39,0.14,1.77,
2021-02-27,0.0,96.58,-66.53,100.76,4.65,0.57,-1.47,-1.72,0.34,0.35,0.39,0.39,0.0,0.0,-94.89,100.58,0.74,-0.6,-2.55,-2.12,0.34,0.35,0.39,0.39,0.0,355.96,-43.21,100.88,8.26,2.98,-0.08,-1.42,0.35,0.35,0.39,0.39,0.01,2.97,
2021-02-28,0.0,125.61,-91.31,100.56,4.78,-0.44,-2.43,-1.03,0.34,0.35,0.39,0.39,0.0,0.0,-121.9,100.37,0.71,-1.52,-2.97,-1.48,0.34,0.35,0.39,0.39,0.0,465.34,-56.07,100.78,9.64,0.39,-1.96,-0.43,0.34,0.35,0.39,0.39,0.0,3.75,
2021-03-01,0.0,126.54,-86.52,100.29,5.25,-0.08,-2.14,-0.2,0.34,0.35,0.39,0.39,0.0,0.0,-120.18,100.17,-1.12,-2.75,-2.64,-0.72,0.34,0.35,0.38,0.39,0.0,464.91,-61.31,100.4,12.33,2.38,-1.58,0.32,0.34,0.35,0.39,0.39,0.0,3.28,
2021-03-02,0.0,130.85,-89.48,100.27,6.51,1.92,-1.32,0.12,0.33,0.35,0.38,0.39,0.0,0.0,-132.57,100.21,-0.22,-1.32,-2.26,-0.82,0.33,0.34,0.38,0.39,0.0,479.49,-62.11,100.39,13.68,5.72,-0.13,0.49,0.34,0.35,0.38,0.39,0.0,2.45,
2021-03-03,0.0,127.96,-75.52,100.03,7.57,2.5,0.36,0.79,0.33,0.34,0.38,0.39,0.0,0.0,-122.43,99.7,-0.11,-1.65,-1.06,0.28,0.33,0.34,0.38,0.39,0.0,468.91,-32.45,100.23,15.8,5.97,1.81,1.5,0.33,0.34,0.38,0.39,0.0,3.0,
2021-03-04,0.0,109.74,-57.94,99.16,7.64,3.59,2.0,0.87,0.33,0.34,0.38,0.39,0.0,0.0,-96.57,98.84,2.85,0.07,0.56,-2.22,0.33,0.34,0.38,0.39,0.0,423.2,-18.88,99.65,13.22,5.91,3.81,1.99,0.35,0.34,0.38,0.39,1.69,3.21,
2021-03-05,0.0,77.6,-47.3,99.5,3.65,0.09,-0.42,-2.0,0.36,0.34,0.38,0.39,0.0,0.0,-95.54,98.98,0.6,-7.26,-2.21,-3.07,0.35,0.34,0.38,0.39,0.0,337.34,-5.9,100.17,5.81,4.68,2.06,-0.97,0.36,0.34,0.38,0.39,2.84,2.58,
